"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2016-07-04","1","Surface Water","1.4","0.04","10","76","5.3","220","680","0.3","0.019","0.013","7.9","2","25.5","2","1.7","4","26.7","0.36","0.14","0.46","0.15","3.5","0.002","1.3"
"Eastern Buffer","EM1","2016-07-04","1","Middle Water","0.5","0.023","3.2","56","4","90","240","0.16","0.012","0.017","7.7","1.7","31.6","2","1.5","4.8","23.9","0.2","0.19","0.36","0.07","3.4","<0.001","1.4"
"Eastern Buffer","EM1","2016-07-04","1","Bottom Water","0.8","0.012","1.8","50","3.5","61","140","0.14","0.011","0.017","7.7","1.6","31.4","2","1.5","6.1","24.4","0.16","0.22","0.37","0.04","3.4","<0.001","1.4"
"Eastern Buffer","EM1","2016-08-11","1","Surface Water","0.5","0.14","5.2","77","5.3","600","3700","0.17","0.051","0.032","7.8","2.3","31","2.5","1.3","8.8","25.3","0.36","0.79","1.01","0.05","4.3","0.004","2.5"
"Eastern Buffer","EM1","2016-08-11","1","Middle Water","0.3","0.032","0.5","51","3.5","76","120","0.078","0.042","0.018","7.9","0.9","33.7","2.5","1.2","8.4","23.9","0.15","0.59","0.71","0.03","3.9","<0.001","2.1"
"Eastern Buffer","EM1","2016-08-11","1","Bottom Water","0.3","0.014","0.6","51","3.6","17","70","0.061","0.034","0.013","7.9","0.3","33.9","2.5","1.1","13","23.7","0.11","1.4","1.5","0.03","3.8","<0.001","2.5"
"Eastern Buffer","EM1","2016-09-15","1","Surface Water","1.4","0.042","8.5","88","5.8","83","160","0.069","0.016","0.009","8.2","3.2","31.7","3","0.67","22","27.6","0.13","0.45","0.54","0.02","3.4","0.003","4.8"
"Eastern Buffer","EM1","2016-09-15","1","Middle Water","0.9","0.052","4.2","85","5.6","50","98","0.074","0.016","0.014","8.1","2.6","32.1","3","1.1","21","27.2","0.14","0.28","0.37","<0.02","4.6","0.003","4.7"
"Eastern Buffer","EM1","2016-09-15","1","Bottom Water","0.9","0.048","5.9","70","4.6","76","130","0.075","0.015","0.015","8.1","5.2","32.2","3","1.2","21","27","0.14","0.39","0.48","<0.02","5.7","0.003","4.2"
"Eastern Buffer","EM1","2016-10-12","1","Surface Water","0.2","0.029","3.3","90","5.9","140","310","0.031","0.016","0.008","8","0.8","32.4","3.4","0.35","2.6","27.7","0.08","0.35","0.4","0.02","4.1","0.002","0.8"
"Eastern Buffer","EM1","2016-10-12","1","Middle Water","0.4","0.03","2.4","73","4.8","80","180","0.018","0.014","0.007","8","0.2","32.4","3.4","0.35","3","27.7","0.06","0.22","0.25","0.03","3.6","0.002","0.8"
"Eastern Buffer","EM1","2016-10-12","1","Bottom Water","0.3","0.024","2.3","91","6","29","81","0.016","0.013","0.006","8","0.5","32.5","3.4","0.38","3.5","27.6","0.05","0.55","0.58","<0.02","4","0.001","0.8"
"Eastern Buffer","EM1","2016-11-11","1","Surface Water","<0.1","0.021","1.3","93","6.4","390","880","0.043","0.094","0.012","7.7","0.4","31.3","2.3","0.71","11","25.3","0.16","0.15","0.29","0.02","5.6","<0.001","2"
"Eastern Buffer","EM1","2016-11-11","1","Middle Water","<0.1","0.017","0.8","80","5.5","430","980","0.052","0.089","0.012","7.7","0.8","31.4","2.3","0.64","11","25.3","0.16","0.29","0.43","0.03","3.3","<0.001","1.9"
"Eastern Buffer","EM1","2016-11-11","1","Bottom Water","<0.1","0.013","0.6","84","5.8","120","320","0.008","0.085","0.008","7.7","0.2","31.4","2.3","0.65","11","25.3","0.11","0.48","0.57","0.03","3.2","<0.001","1.5"
"Eastern Buffer","EM1","2016-12-10","1","Surface Water","0.5","0.038","2.9","91","6.6","30","64","0.14","0.035","0.02","8.2","0.4","31","3","1.1","1.8","22.4","0.21","0.57","0.75","0.04","1.3","0.002","0.5"
"Eastern Buffer","EM1","2016-12-10","1","Middle Water","0.7","0.037","3.1","93","6.8","100","200","0.14","0.033","0.019","8.2","<0.2","31","3","1.1","1.9","22.3","0.21","0.45","0.62","0.03","0.9","0.002","0.6"
"Eastern Buffer","EM1","2016-12-10","1","Bottom Water","0.7","0.034","2.6","95","6.9","55","95","0.14","0.031","0.018","8.2","2","31","3","1.1","1.8","22.2","0.21","0.39","0.56","0.03","1.2","0.002","0.6"
"Eastern Buffer","EM2","2016-01-04","1","Surface Water","0.8","0.023","1.8","94","7.2","1","1","0.14","0.021","0.014","7.6","<0.2","31.7","6","0.98","0.5","19.4","0.18","0.3","0.46","0.03","2.4","<0.001","0.5"
"Eastern Buffer","EM2","2016-01-04","1","Middle Water","0.8","0.032","2.2","97","7.4","3","6","0.13","0.02","0.014","7.6","<0.2","31.8","6","0.91","1.1","19.4","0.18","0.57","0.72","0.03","2.2","<0.001","0.6"
"Eastern Buffer","EM2","2016-01-04","1","Bottom Water","0.7","0.044","2.3","94","7.1","30","53","0.14","0.021","0.018","7.6","<0.2","32","6","0.95","1","19.5","0.21","0.51","0.67","0.04","2.3","<0.001","<0.5"
"Eastern Buffer","EM2","2016-02-20","1","Surface Water","0.4","0.041","4.3","99","8.2","44","60","0.18","0.019","0.013","8","1.7","30.8","5.2","0.94","0.8","15.2","0.24","0.41","0.61","0.04","0.3","<0.001","0.7"
"Eastern Buffer","EM2","2016-02-20","1","Middle Water","0.9","0.044","1.1","98","8.1","92","110","0.15","0.018","0.005","8","0.3","30.9","5.2","0.91","<0.5","15.3","0.21","1.1","1.27","0.03","0.4","<0.001","<0.5"
"Eastern Buffer","EM2","2016-02-20","1","Bottom Water","0.7","0.043","1.3","97","8","140","140","0.13","0.016","0.004","8","<0.2","30.9","5.2","0.91","0.5","15.4","0.19","0.61","0.76","0.02","0.4","<0.001","<0.5"
"Eastern Buffer","EM2","2016-03-04","1","Surface Water","2.3","0.071","7","121","9.7","11","16","0.036","<0.002","0.005","7.8","2.2","31.2","3","0.96","3.6","16.9","0.11","0.31","0.35","0.03","2.5","<0.001","2"
"Eastern Buffer","EM2","2016-03-04","1","Middle Water","0.9","0.069","0.6","113","9.1","5","8","0.037","0.003","0.004","7.7","0.4","31.3","3","0.96","7","16.6","0.11","0.65","0.69","0.09","2.4","<0.001","1.6"
"Eastern Buffer","EM2","2016-03-04","1","Bottom Water","0.8","0.051","1","104","8.4","1","1","0.05","0.003","0.006","7.7","<0.2","31.6","3","0.98","3","16.4","0.1","0.29","0.34","0.03","3","<0.001","0.9"
"Eastern Buffer","EM2","2016-04-11","1","Surface Water","1.2","0.078","1.3","106","8","62","130","0.036","0.005","0.007","8","2.8","32.3","4","0.63","7.6","19.7","0.12","0.32","0.36","0.03","0.6","0.003","1.4"
"Eastern Buffer","EM2","2016-04-11","1","Middle Water","0.8","0.074","0.6","96","7.2","39","64","0.044","0.007","0.008","8","0.3","32.9","4","0.68","10","19.3","0.13","0.49","0.54","0.03","1","0.002","1.7"
"Eastern Buffer","EM2","2016-04-11","1","Bottom Water","0.4","0.057","0.4","90","6.8","6","10","0.032","0.007","0.007","7.9","<0.2","33.6","4","0.61","11","19.1","0.1","0.3","0.34","0.02","2","0.001","2"
"Eastern Buffer","EM2","2016-05-04","1","Surface Water","0.9","0.088","0.3","83","5.9","340","560","0.039","0.008","0.008","7.6","<0.2","31.8","4","0.59","2.8","22.7","0.14","0.31","0.36","0.02","0.9","0.001","1.2"
"Eastern Buffer","EM2","2016-05-04","1","Middle Water","0.8","0.078","0.3","83","6","77","250","0.031","0.007","0.003","7.6","<0.2","32","4","0.58","1.6","22.6","0.12","0.31","0.35","0.02","0.9","0.001","<0.5"
"Eastern Buffer","EM2","2016-05-04","1","Bottom Water","0.6","0.046","<0.2","79","5.7","4","13","<0.002","<0.002","0.002","7.6","<0.2","32.8","4","0.6","5.2","22.2","0.05","0.46","0.46","0.05","2.5","<0.001","<0.5"
"Eastern Buffer","EM2","2016-06-01","1","Surface Water","1.2","0.059","4.9","86","5.7","150","560","0.14","0.019","<0.002","7.8","2.7","32","3","0.6","12","27.2","0.22","0.26","0.42","0.11","0.9","0.002","2.4"
"Eastern Buffer","EM2","2016-06-01","1","Middle Water","0.6","0.036","1.1","84","5.6","7","26","<0.002","0.007","<0.002","7.7","0.6","33.7","3","0.59","11","26.3","0.05","0.52","0.53","0.02","1.3","<0.001","1.8"
"Eastern Buffer","EM2","2016-06-01","1","Bottom Water","0.5","0.033","1.4","69","4.6","<1","2","<0.002","0.003","<0.002","7.5","1.4","34.2","3","0.64","11","26.1","0.04","0.31","0.32","0.03","2.1","<0.001","2"
"Eastern Buffer","EM2","2016-07-04","1","Surface Water","1.8","0.034","9.3","90","6.2","120","400","0.26","0.018","0.012","7.7","1.9","26.5","3","1.6","3.7","26.4","0.31","0.09","0.37","0.12","2.8","<0.001","1.7"
"Eastern Buffer","EM2","2016-07-04","1","Middle Water","1","0.02","3.6","62","4.3","90","260","0.16","0.012","0.014","7.7","1.7","30.1","3","1.5","3.6","24.6","0.19","0.11","0.28","0.03","2.8","<0.001","1.2"
"Eastern Buffer","EM2","2016-07-04","1","Bottom Water","0.9","0.013","1.2","48","3.4","10","40","0.13","0.01","0.016","7.7","0.9","30.8","3","1.5","3.8","24.5","0.15","0.15","0.29","0.03","3.3","<0.001","1.3"
"Eastern Buffer","EM2","2016-08-11","1","Surface Water","0.8","0.11","5.8","83","5.8","410","2700","0.14","0.04","0.022","7.9","1.2","30.2","3.8","0.98","7","25.3","0.29","1.3","1.48","0.04","3.3","0.004","2.2"
"Eastern Buffer","EM2","2016-08-11","1","Middle Water","0.3","0.027","0.9","53","3.7","160","400","0.07","0.042","0.018","7.9","0.8","33.4","3.8","1.1","7.9","24.2","0.14","0.76","0.87","0.03","3.4","<0.001","1.8"
"Eastern Buffer","EM2","2016-08-11","1","Bottom Water","0.2","0.017","0.6","51","3.6","14","50","0.063","0.024","0.014","7.9","0.2","34.1","3.8","1.1","11","23.5","0.1","1.2","1.29","0.02","5.3","<0.001","2"
"Eastern Buffer","EM2","2016-09-15","1","Surface Water","1.7","0.04","8.5","107","7","3","21","0.038","0.009","0.002","8.3","5.9","31.6","2.5","0.25","23","28.3","0.09","0.67","0.72","0.04","2.9","0.004","5.9"
"Eastern Buffer","EM2","2016-09-15","1","Middle Water","1","0.029","5.9","105","6.8","1","2","0.014","0.002","0.003","8.3","2.4","31.9","2.5","0.21","18","28.3","0.05","0.42","0.44","<0.02","2.4","0.003","4"
"Eastern Buffer","EM2","2016-09-15","1","Bottom Water","0.9","0.046","4.9","61","4.1","12","24","0.068","0.012","0.017","8.1","4.8","32.5","2.5","1.4","35","26.7","0.13","0.43","0.51","0.02","10.2","0.003","6.4"
"Eastern Buffer","EM2","2016-10-12","1","Surface Water","0.4","0.02","3.5","95","6.2","26","150","0.016","0.012","0.005","8","0.4","32.5","2.4","0.31","1.7","27.7","0.05","0.18","0.21","<0.02","4.7","0.001","0.8"
"Eastern Buffer","EM2","2016-10-12","1","Middle Water","0.6","0.032","2.7","77","5","22","110","0.017","0.012","0.005","8","0.5","32.5","2.4","0.36","2.1","27.6","0.06","0.69","0.72","0.02","3.2","0.002","0.8"
"Eastern Buffer","EM2","2016-10-12","1","Bottom Water","0.4","0.022","2.9","93","6.1","2","25","0.015","0.012","0.004","8","1.7","32.6","2.4","0.4","5.1","27.5","0.05","0.24","0.27","<0.02","4.5","0.001","1"
"Eastern Buffer","EM2","2016-11-11","1","Surface Water","<0.1","0.024","1.1","86","5.9","490","950","0.059","0.094","0.013","7.7","1","31.3","2.9","0.71","10","25.3","0.18","0.3","0.45","0.02","6.8","<0.001","1.9"
"Eastern Buffer","EM2","2016-11-11","1","Middle Water","<0.1","0.016","1.2","84","5.8","200","430","0.032","0.088","0.01","7.7","0.5","31.4","2.9","0.63","9","25.3","0.14","0.29","0.41","0.02","2.6","<0.001","1.4"
"Eastern Buffer","EM2","2016-11-11","1","Bottom Water","<0.1","0.008","0.8","88","6","36","92","0.027","0.085","0.01","7.7","0.6","31.5","2.9","0.63","8.8","25.2","0.12","0.47","0.58","0.02","4.9","<0.001","1.2"
"Eastern Buffer","EM2","2016-12-10","1","Surface Water","0.7","0.017","2.4","93","6.8","1","4","0.13","0.027","0.015","8.1","1.9","31","3","1","1.7","22.4","0.17","0.54","0.7","0.03","0.6","<0.001","0.6"
"Eastern Buffer","EM2","2016-12-10","1","Middle Water","0.5","0.027","2.3","95","6.9","1","1","0.13","0.024","0.017","8.2","2.1","31","3","1.1","2","22.2","0.18","0.43","0.58","0.03","0.8","0.001","0.7"
"Eastern Buffer","EM2","2016-12-10","1","Bottom Water","0.7","0.027","1.9","96","7","4","9","0.13","0.024","0.017","8.2","1.3","31","3","1.1","2.6","22.2","0.18","0.47","0.62","0.02","0.9","0.001","<0.5"
"Eastern Buffer","EM3","2016-01-04","1","Surface Water","0.8","0.025","1.2","96","7.3","1","1","0.15","0.023","0.014","7.6","0.6","31.6","4","1","0.7","19.4","0.2","0.74","0.91","0.1","2.4","<0.001","0.6"
"Eastern Buffer","EM3","2016-01-04","1","Middle Water","0.7","0.027","1.3","97","7.4","1","4","0.14","0.023","0.013","7.6","<0.2","31.7","4","0.98","0.5","19.3","0.19","0.35","0.51","0.07","2.4","<0.001","<0.5"
"Eastern Buffer","EM3","2016-01-04","1","Bottom Water","0.7","0.029","1.4","97","7.4","1","8","0.14","0.021","0.014","7.7","<0.2","31.8","4","0.93","<0.5","19.4","0.19","0.42","0.58","0.02","2.3","<0.001","<0.5"
"Eastern Buffer","EM3","2016-02-20","1","Surface Water","0.1","0.032","3.5","101","8.4","2","2","0.13","0.017","0.003","8","<0.2","30.7","4","1","0.9","15.2","0.18","0.81","0.96","0.04","0.3","<0.001","0.5"
"Eastern Buffer","EM3","2016-02-20","1","Middle Water","1","0.025","2.5","101","8.4","4","4","0.13","0.014","0.004","8","<0.2","30.8","4","1","<0.5","15.3","0.17","0.57","0.71","0.03","0.3","<0.001","<0.5"
"Eastern Buffer","EM3","2016-02-20","1","Bottom Water","0.8","0.039","1.4","97","8","1","1","0.11","0.016","0.003","8","<0.2","31.2","4","0.98","1","15.6","0.17","0.4","0.53","0.02","0.8","<0.001","0.6"
"Eastern Buffer","EM3","2016-03-04","1","Surface Water","5.5","0.086","25","126","10.1","4","5","0.017","<0.002","0.004","7.8","4.8","31.2","3","0.95","5.4","16.9","0.11","0.4","0.42","0.1","2.7","0.001","3.2"
"Eastern Buffer","EM3","2016-03-04","1","Middle Water","2.7","0.061","6.5","113","9.1","<1","1","0.008","<0.002","0.004","7.8","1.6","31.3","3","0.93","14","16.7","0.07","0.54","0.55","0.03","2.3","<0.001","3.8"
"Eastern Buffer","EM3","2016-03-04","1","Bottom Water","0.5","0.044","0.8","103","8.3","<1","1","0.065","0.004","0.007","7.7","<0.2","31.8","3","0.91","9.4","16.4","0.11","0.29","0.36","0.08","2.6","<0.001","1.7"
"Eastern Buffer","EM3","2016-04-11","1","Surface Water","1","0.052","0.9","112","8.5","2","3","0.013","0.002","0.005","8.1","0.5","32.5","6","0.53","7.5","19.8","0.07","0.22","0.24","<0.02","0.3","0.002","1.6"
"Eastern Buffer","EM3","2016-04-11","1","Middle Water","0.7","0.048","0.3","105","7.9","4","9","0.023","0.004","0.006","8","0.3","32.7","6","0.56","8.2","19.6","0.08","0.62","0.65","0.04","0.5","0.001","1.4"
"Eastern Buffer","EM3","2016-04-11","1","Bottom Water","0.6","0.056","0.6","89","6.7","9","20","0.031","0.005","0.007","7.9","<0.2","33.8","6","0.61","8.4","19.2","0.09","0.51","0.55","0.02","1.2","0.001","1.6"
"Eastern Buffer","EM3","2016-05-04","1","Surface Water","1.5","0.067","0.6","69","4.9","1","4","0.01","0.004","0.003","7.7","<0.2","32","4","0.43","1.2","23.1","0.08","0.33","0.34","<0.02","0.4","0.001","0.8"
"Eastern Buffer","EM3","2016-05-04","1","Middle Water","1","0.061","0.7","83","5.9","8","20","0.013","0.004","<0.002","7.7","<0.2","32.1","4","0.46","1","22.8","0.08","0.4","0.42","0.03","0.4","0.001","0.5"
"Eastern Buffer","EM3","2016-05-04","1","Bottom Water","0.6","0.044","<0.2","83","6","<1","2","<0.002","0.005","<0.002","7.6","<0.2","33.1","4","0.56","2.3","22.1","0.05","0.31","0.32","0.02","1.4","<0.001","0.6"
"Eastern Buffer","EM3","2016-06-01","1","Surface Water","1.4","0.053","8.3","79","5.3","20","140","0.12","0.019","0.002","7.8","3.4","30.3","3","0.43","2.6","27.5","0.19","0.41","0.55","0.06","0.8","0.002","1.4"
"Eastern Buffer","EM3","2016-06-01","1","Middle Water","0.5","0.036","1.3","83","5.5","7","38","<0.002","0.005","<0.002","7.7","1.1","33.7","3","0.54","9.8","26.2","0.04","0.48","0.49","0.02","1.2","<0.001","1.4"
"Eastern Buffer","EM3","2016-06-01","1","Bottom Water","0.7","0.038","0.8","72","4.8","3","13","<0.002","0.011","<0.002","7.4","0.8","34","3","0.62","2.1","26.1","0.05","1.1","1.11","0.27","1.6","<0.001","<0.5"
"Eastern Buffer","EM3","2016-07-04","1","Surface Water","2.8","0.01","21","95","6.5","36","99","0.17","0.017","<0.002","7.9","3.6","28.7","2.5","0.48","4","27","0.2","0.09","0.28","0.1","1.9","<0.001","2.2"
"Eastern Buffer","EM3","2016-07-04","1","Middle Water","0.9","0.01","2.2","81","5.6","11","30","0.13","0.012","0.016","7.7","1","29.9","2.5","1.4","2.8","25.8","0.15","0.16","0.3","0.03","2.3","<0.001","1.2"
"Eastern Buffer","EM3","2016-07-04","1","Bottom Water","0.7","0.008","<0.2","76","5.3","<1","<1","0.12","<0.002","0.015","7.7","<0.2","30","2.5","1.6","4","25.6","0.13","0.16","0.28","0.04","2.6","<0.001","1"
"Eastern Buffer","EM3","2016-08-11","1","Surface Water","0.6","0.13","5.4","71","4.9","750","2200","0.15","0.049","0.028","7.8","2.3","31.6","3.5","1.1","7.7","25.1","0.33","0.89","1.09","0.04","4.3","0.004","2.3"
"Eastern Buffer","EM3","2016-08-11","1","Middle Water","0.2","0.013","1","56","3.9","4","15","0.061","0.023","0.011","7.9","<0.2","33.9","3.5","0.94","9.2","23.8","0.1","0.94","1.02","0.02","2.8","<0.001","1.9"
"Eastern Buffer","EM3","2016-08-11","1","Bottom Water","0.1","0.018","1.2","53","3.7","1","8","0.064","0.022","0.014","7.9","<0.2","34.1","3.5","1.1","8.6","23.4","0.1","1.1","1.19","0.03","3.9","<0.001","1.5"
"Eastern Buffer","EM3","2016-09-15","1","Surface Water","1.2","0.022","6.1","97","6.3","1","4","0.005","<0.002","<0.002","8.3","2.7","31.9","3","0.16","21","28.4","0.03","0.24","0.25","<0.02","4.5","0.002","4.5"
"Eastern Buffer","EM3","2016-09-15","1","Middle Water","1.1","0.015","3.6","110","7.1","1","1","0.002","<0.002","0.002","8.3","0.8","31.9","3","0.21","12","28.5","0.02","0.39","0.39","<0.02","2.4","0.002","2.8"
"Eastern Buffer","EM3","2016-09-15","1","Bottom Water","0.7","0.023","2.7","66","4.4","3","4","0.028","0.005","0.005","8.2","2.1","33","3","0.64","7.2","26.2","0.06","0.6","0.63","0.04","3","0.002","2"
"Eastern Buffer","EM3","2016-10-12","1","Surface Water","0.2","0.012","2","85","5.6","<1","3","0.009","0.011","0.004","8","<0.2","32.6","2.2","0.48","2","27.5","0.03","0.25","0.27","<0.02","5","<0.001","0.6"
"Eastern Buffer","EM3","2016-10-12","1","Middle Water","0.3","0.012","1.3","92","6","<1","3","0.01","0.013","0.005","8","1","32.6","2.2","0.5","2.1","27.5","0.04","0.59","0.61","<0.02","3.2","<0.001","0.7"
"Eastern Buffer","EM3","2016-10-12","1","Bottom Water","0.2","0.012","1.5","91","6","1","2","0.01","0.013","0.004","8","<0.2","32.6","2.2","0.53","4.9","27.5","0.04","0.17","0.19","<0.02","3.6","<0.001","1.3"
"Eastern Buffer","EM3","2016-11-11","1","Surface Water","<0.1","0.018","1.4","81","5.6","580","960","0.093","0.004","0.013","7.7","0.2","31.5","3.6","0.66","14","24.6","0.12","0.27","0.37","0.03","4.9","<0.001","2.7"
"Eastern Buffer","EM3","2016-11-11","1","Middle Water","<0.1","0.008","1.1","88","6.1","91","150","0.005","0.072","0.006","7.7","<0.2","31.5","3.6","0.56","11","25.2","0.09","0.38","0.46","0.03","3.2","<0.001","1.7"
"Eastern Buffer","EM3","2016-11-11","1","Bottom Water","<0.1","0.008","0.6","91","6.2","49","94","0.003","0.068","0.006","7.7","<0.2","31.5","3.6","0.56","8.2","25.2","0.08","0.19","0.26","0.02","3.6","<0.001","1.1"
"Eastern Buffer","EM3","2016-12-10","1","Surface Water","0.8","0.024","2.6","96","7","4","7","0.13","0.024","0.016","8.2","1.6","31","3.5","1.1","2.2","22.2","0.18","0.53","0.68","0.02","0.9","0.001","0.6"
"Eastern Buffer","EM3","2016-12-10","1","Middle Water","0.8","0.021","1.9","96","7","11","16","0.13","0.025","0.017","8.2","1.7","31","3.5","1.1","3.8","22.2","0.18","0.5","0.66","0.03","0.9","0.001","0.9"
"Eastern Buffer","EM3","2016-12-10","1","Bottom Water","0.6","0.027","1.9","96","7","19","27","0.13","0.023","0.018","8.2","1.6","31","3.5","1.1","2.7","22.2","0.18","0.36","0.51","0.02","1.4","0.001","0.6"
"Eastern Buffer","ET1","2016-01-04","1","Surface Water","0.8","0.04","2","85","6.5","340","720","0.15","0.019","0.017","7.6","<0.2","30.8","4","1","0.8","19.8","0.21","0.53","0.7","0.05","2.4","<0.001","<0.5"
"Eastern Buffer","ET1","2016-01-04","1","Middle Water","0.9","0.042","1.6","92","7","380","670","0.15","0.018","0.017","7.6","0.2","31.6","4","1","<0.5","19.6","0.21","1.1","1.27","0.13","2.3","<0.001","<0.5"
"Eastern Buffer","ET1","2016-01-04","1","Bottom Water","0.6","0.045","2.4","93","7.1","230","320","0.14","0.019","0.017","7.6","<0.2","31.8","4","1","0.8","19.6","0.2","0.46","0.62","0.05","2.3","<0.001","<0.5"
"Eastern Buffer","ET1","2016-03-04","1","Surface Water","4.2","0.079","17","113","9","350","510","0.043","<0.002","0.006","7.8","1.9","30.9","3","1.1","19","17","0.12","0.45","0.5","0.04","2.9","0.001","4.6"
"Eastern Buffer","ET1","2016-03-04","1","Middle Water","3.4","0.09","10","130","10.4","430","640","0.046","0.004","0.005","7.8","6.9","30.9","3","1","10","16.9","0.14","0.47","0.52","0.04","2.9","0.001","2.4"
"Eastern Buffer","ET1","2016-03-04","1","Bottom Water","3","0.085","9.4","118","9.5","410","580","0.049","<0.002","0.003","7.7","2.9","31","3","1","1.6","16.7","0.14","0.39","0.44","0.04","2.7","0.001","1.2"
"Eastern Buffer","ET1","2016-05-04","1","Surface Water","0.9","0.13","0.8","79","5.6","650","3400","0.086","0.012","0.031","7.6","<0.2","31.4","3","1.1","0.7","23.1","0.23","0.42","0.52","0.04","0.8","0.002","<0.5"
"Eastern Buffer","ET1","2016-05-04","1","Middle Water","0.7","0.11","0.6","78","5.6","580","1800","0.059","0.009","0.02","7.6","<0.2","31.7","3","0.76","1.6","22.8","0.18","0.42","0.49","0.03","0.9","0.002","0.8"
"Eastern Buffer","ET1","2016-05-04","1","Bottom Water","0.5","0.095","0.4","79","5.7","250","660","0.05","0.008","0.016","7.6","<0.2","31.8","3","0.74","1.8","22.7","0.15","0.35","0.41","0.02","1.2","0.002","0.6"
"Eastern Buffer","ET1","2016-07-04","1","Surface Water","1.5","0.028","13","77","5.3","70","120","0.23","0.018","0.008","7.9","2.6","29.2","2.5","1.4","4","25.7","0.28","0.06","0.31","0.06","2.5","<0.001","1.5"
