"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2014-07-03","1","Surface Water","3.3","0.041","22","132","8.7","15","80","0.13","0.022","0.004","8.3","<0.2","28.6","2","<0.05","2.6","28.6","0.19","0.29","0.44","0.02","1.3","0.004","1.8"
"Eastern Buffer","EM1","2014-07-03","1","Middle Water","1.9","0.06","7.9","54","3.7","550","2100","0.13","0.025","0.014","8","1.1","31.4","2","0.35","2.6","26.1","0.22","0.19","0.35","0.03","1.7","0.003","1.8"
"Eastern Buffer","EM1","2014-07-03","1","Bottom Water","1","0.02","1.7","40","2.8","130","370","0.098","0.023","0.016","7.9","<0.2","33.8","2","1.2","3.9","23.7","0.14","0.12","0.24","0.03","3.3","<0.001","1"
"Eastern Buffer","EM1","2014-08-01","1","Surface Water","1.3","0.048","10","71","4.7","80","310","0.15","0.027","0.005","7.9","0.3","31.2","2.4","0.87","2.8","26.9","0.23","0.19","0.37","0.02","0.6","0.002","2.5"
"Eastern Buffer","EM1","2014-08-01","1","Middle Water","0.5","0.026","4.8","59","4.1","90","340","0.12","0.018","0.015","7.7","<0.2","33.2","2.4","1.1","2.5","23.9","0.16","0.12","0.26","0.02","1.4","<0.001","1.3"
"Eastern Buffer","EM1","2014-08-01","1","Bottom Water","0.5","0.011","<0.2","48","3.4","34","95","0.1","0.014","0.015","7.7","3.3","34.2","2.4","1.2","2.8","22.7","0.13","0.07","0.18","0.02","3.1","<0.001","2"
"Eastern Buffer","EM1","2014-09-08","1","Surface Water","0.9","0.087","2.7","59","3.9","4300","6700","0.09","0.015","0.019","7.7","<0.2","31.9","2","0.71","12","28","0.19","0.24","0.35","0.04","4.1","0.002","2.4"
"Eastern Buffer","EM1","2014-09-08","1","Middle Water","0.8","0.052","3","69","4.5","3400","5800","0.064","0.011","0.01","7.6","0.3","31.9","2","0.57","10","27.7","0.13","0.19","0.27","0.02","6.7","0.001","1.8"
"Eastern Buffer","EM1","2014-09-08","1","Bottom Water","0.7","0.091","4.3","69","4.5","4200","6000","0.093","0.015","0.019","7.6","<0.2","31.9","2","0.73","7.2","27.7","0.2","0.24","0.35","0.04","10.5","0.002","2.7"
"Eastern Buffer","EM1","2014-10-03","1","Surface Water","0.5","0.14","<0.2","63","4","420","970","0.13","0.058","0.034","7.4","2.8","32.3","2.3","1.6","3.8","29.3","0.33","0.42","0.61","0.04","2.2","0.002","0.7"
"Eastern Buffer","EM1","2014-10-03","1","Middle Water","0.4","0.11","<0.2","64","4.1","900","2700","0.1","0.051","0.03","7.4","1.6","32.7","2.3","1.5","4.5","29.1","0.26","0.33","0.48","0.04","2.6","0.002","0.8"
"Eastern Buffer","EM1","2014-10-03","1","Bottom Water","0.4","0.047","<0.2","76","4.9","23","79","0.047","0.031","0.014","7.5","3.1","33.2","2.3","1.1","9.3","28.9","0.13","0.18","0.26","0.02","4.4","<0.001","1.2"
"Eastern Buffer","EM1","2014-11-13","1","Surface Water","0.5","0.046","6.8","70","4.8","200","430","0.072","0.024","0.018","8","2.3","32.8","4","0.32","2.7","24.6","0.14","0.23","0.33","0.03","4.3","0.002","0.8"
"Eastern Buffer","EM1","2014-11-13","1","Middle Water","0.6","0.044","5.5","94","6.5","170","480","0.069","0.024","0.009","8","1.2","33","4","0.34","2.5","24.7","0.14","0.21","0.3","0.03","3.5","0.002","1.4"
"Eastern Buffer","EM1","2014-11-13","1","Bottom Water","0.2","0.035","2.1","95","6.5","110","190","0.037","0.021","0.007","8","2.7","33","4","0.43","5.2","24.5","0.09","0.2","0.26","0.02","5.1","0.002","1.1"
"Eastern Buffer","EM1","2014-12-05","1","Surface Water","0.1","0.023","7.1","95","6.9","21","42","0.039","0.007","0.009","7.9","0.5","32.5","3","0.09","2","21.8","0.07","0.23","0.28","<0.02","2.3","<0.001","0.7"
"Eastern Buffer","EM1","2014-12-05","1","Middle Water","0.2","0.025","6.2","97","7","38","77","0.045","0.007","0.009","7.9","1.1","32.5","3","0.09","2.3","21.8","0.08","0.26","0.31","<0.02","1.9","<0.001","1"
"Eastern Buffer","EM1","2014-12-05","1","Bottom Water","0.3","0.024","28","98","7.1","27","110","0.041","0.007","0.01","8","<0.2","32.6","3","0.09","2.6","21.8","0.07","0.27","0.32","<0.02","1.8","<0.001","0.7"
"Eastern Buffer","EM2","2014-01-08","1","Surface Water","0.7","0.057","0.6","70","5.5","39","76","0.11","0.002","0.008","8.1","<0.2","33","3.5","1.1","1.1","17.3","0.17","0.1","0.21","0.04","1.5","0.002","<0.5"
"Eastern Buffer","EM2","2014-01-08","1","Middle Water","0.4","0.043","0.4","95","7.5","11","24","0.027","0.01","0.005","8.1","0.4","33.1","3.5","1.2","2.1","16.9","0.08","0.13","0.17","0.03","2.5","0.001","<0.5"
"Eastern Buffer","EM2","2014-01-08","1","Bottom Water","0.4","0.034","<0.2","95","7.5","9","24","0.11","0.016","0.014","8.1","0.5","33.1","3.5","1.1","2.8","16.9","0.16","0.17","0.3","0.03","3.1","<0.001","<0.5"
"Eastern Buffer","EM2","2014-02-05","1","Surface Water","1.1","0.033","6","86","6.7","8","17","0.046","0.007","0.009","8","0.5","33.1","2.5","0.28","3.1","17.8","0.09","0.27","0.32","0.03","1.9","<0.001","0.9"
"Eastern Buffer","EM2","2014-02-05","1","Middle Water","1.1","0.033","5.3","100","7.7","8","13","0.041","0.006","0.008","8","0.9","33.2","2.5","0.25","3.6","18.2","0.08","0.14","0.19","0.03","2.5","<0.001","0.9"
"Eastern Buffer","EM2","2014-02-05","1","Bottom Water","1.2","0.035","6.8","110","8.5","<1","1","0.047","0.003","0.011","8","3.2","33.3","2.5","0.33","17","18.3","0.09","0.16","0.21","0.03","2.2","<0.001","2.3"
"Eastern Buffer","EM2","2014-03-03","1","Surface Water","0.5","0.025","0.5","81","6.3","19","35","0.055","0.01","0.011","7.9","0.8","33.5","4","0.46","1.3","17.5","0.09","0.11","0.18","0.02","1","<0.001","0.5"
"Eastern Buffer","EM2","2014-03-03","1","Middle Water","1.3","0.019","0.5","104","8.1","16","31","0.059","0.009","0.011","7.9","0.3","33.6","4","0.47","1.7","17.6","0.09","0.11","0.18","<0.02","0.9","<0.001","0.6"
"Eastern Buffer","EM2","2014-03-03","1","Bottom Water","0.5","0.026","0.7","105","8.2","19","35","0.055","0.01","0.011","7.9","0.3","33.6","4","0.46","1.6","17.5","0.09","0.09","0.16","0.02","1","<0.001","<0.5"
"Eastern Buffer","EM2","2014-04-17","1","Surface Water","0.9","0.023","1.4","103","7.5","1","1","0.008","0.003","0.007","8.3","0.6","33.2","5","0.46","0.7","21.6","0.03","0.05","0.06","<0.02","0.6","0.001","0.6"
"Eastern Buffer","EM2","2014-04-17","1","Middle Water","1.4","0.03","3.8","107","7.8","2","3","0.01","0.002","0.006","8.3","<0.2","33.2","5","0.47","0.8","21.4","0.04","0.08","0.09","<0.02","0.7","0.002","0.7"
"Eastern Buffer","EM2","2014-04-17","1","Bottom Water","0.8","0.027","<0.2","101","7.4","6","9","0.005","0.002","0.005","8.3","2.4","33.3","5","0.46","0.9","21.3","0.03","0.1","0.11","<0.02","0.8","0.002","<0.5"
"Eastern Buffer","EM2","2014-05-12","1","Surface Water","0.7","0.13","<0.2","72","5.2","7100","20000","0.12","0.008","0.025","8.1","1.3","27.8","1.6","1","2.7","23.5","0.26","0.3","0.43","0.04","3.5","0.006","0.6"
"Eastern Buffer","EM2","2014-05-12","1","Middle Water","0.4","0.086","<0.2","79","5.6","1000","2800","0.062","0.005","0.018","8.1","0.8","32.6","1.6","0.72","2.5","23.2","0.15","0.23","0.3","0.03","1.8","0.004","0.6"
"Eastern Buffer","EM2","2014-05-12","1","Bottom Water","0.2","0.038","0.8","86","6","80","290","0.022","0.003","0.006","8.2","<0.2","33.3","1.6","0.64","16","23.1","0.06","0.13","0.16","<0.02","5.1","0.002","3.2"
"Eastern Buffer","EM2","2014-06-09","1","Surface Water","1.6","0.024","4.6","106","7.1","6","67","0.15","0.022","0.002","8.3","1.1","28.3","1.6","<0.05","1.4","27.4","0.2","0.25","0.42","0.02","0.8","0.002","1"
"Eastern Buffer","EM2","2014-06-09","1","Middle Water","1.7","0.017","4.9","106","7.2","23","110","0.12","0.018","0.003","8.2","<0.2","31.1","1.6","<0.05","1.4","26.1","0.16","0.21","0.35","<0.02","1","0.001","1.1"
"Eastern Buffer","EM2","2014-06-09","1","Bottom Water","0.8","0.014","2.8","52","3.7","28","94","0.074","0.018","0.011","8","2.8","34","1.6","0.7","4.7","22.3","0.11","0.22","0.31","0.03","4.8","<0.001","1.1"
"Eastern Buffer","EM2","2014-07-03","1","Surface Water","3.2","0.062","23","113","7.5","80","340","0.17","0.028","0.009","8.2","1.9","28.6","2","0.08","2.7","28.2","0.26","0.32","0.52","0.03","1.4","0.005","1.5"
"Eastern Buffer","EM2","2014-07-03","1","Middle Water","3.9","0.038","<0.2","51","3.5","52","120","0.079","0.017","0.013","8","2.4","32.6","2","0.76","3.6","26","0.13","0.14","0.24","0.02","1","0.002","1.3"
"Eastern Buffer","EM2","2014-07-03","1","Bottom Water","2.9","0.007","0.4","41","2.8","32","100","0.091","0.023","0.014","7.9","0.9","34","2","1.2","5.6","23.3","0.12","0.12","0.23","0.03","4.8","<0.001","1.2"
"Eastern Buffer","EM2","2014-08-01","1","Surface Water","1.6","0.035","13","99","6.6","25","120","0.13","0.01","0.005","7.9","0.9","31","3.2","0.77","28","26.7","0.18","0.16","0.3","0.02","0.7","0.001","12"
"Eastern Buffer","EM2","2014-08-01","1","Middle Water","0.4","0.013","2.2","52","3.7","62","90","0.11","0.016","0.013","7.7","<0.2","34","3.2","1.1","3.1","23","0.14","0.1","0.23","0.02","1.8","<0.001","1.6"
"Eastern Buffer","EM2","2014-08-01","1","Bottom Water","0.4","0.007","<0.2","49","3.5","4","12","0.1","0.009","0.017","7.7","2.2","34.2","3.2","1.2","5.1","22.6","0.12","0.05","0.16","0.02","3.4","<0.001","1.8"
"Eastern Buffer","EM2","2014-09-08","1","Surface Water","1.3","0.013","2.2","79","5.1","11","23","0.017","0.005","0.005","7.8","1.7","32","4","0.35","9.9","29","0.04","0.15","0.17","<0.02","0.8","<0.001","2.8"
"Eastern Buffer","EM2","2014-09-08","1","Middle Water","0.9","0.044","4.3","85","5.5","120","140","0.061","0.009","0.009","7.7","<0.2","32","4","0.53","2.4","28.1","0.11","0.2","0.27","0.02","2.1","0.001","1.2"
"Eastern Buffer","EM2","2014-09-08","1","Bottom Water","0.7","0.056","2","69","4.6","140","290","0.074","0.011","0.013","7.7","1.9","32.3","4","0.7","7.7","27.4","0.14","0.18","0.27","0.03","6.8","0.001","1.7"
"Eastern Buffer","EM2","2014-10-03","1","Surface Water","0.6","0.15","<0.2","66","4.2","69","100","0.14","0.059","0.036","7.4","1.2","32.2","2.4","1.7","0.6","29.5","0.35","0.38","0.58","0.05","1.8","0.002","<0.5"
"Eastern Buffer","EM2","2014-10-03","1","Middle Water","0.4","0.09","0.4","69","4.4","670","1500","0.088","0.046","0.026","7.4","1","32.8","2.4","1.4","5.4","29","0.22","0.35","0.48","0.03","2.5","0.001","0.9"
"Eastern Buffer","EM2","2014-10-03","1","Bottom Water","0.4","0.053","1","76","4.9","110","240","0.057","0.033","0.018","7.5","<0.2","33.1","2.4","1.1","4.2","28.9","0.14","0.25","0.34","0.03","3.1","<0.001","1"
"Eastern Buffer","EM2","2014-11-13","1","Surface Water","0.3","0.044","5.7","59","4.1","100","180","0.072","0.022","0.017","8","0.7","32.6","4","0.35","2.7","24.4","0.14","0.23","0.32","0.03","4","0.002","0.9"
"Eastern Buffer","EM2","2014-11-13","1","Middle Water","0.4","0.042","4.1","93","6.4","72","210","0.063","0.023","0.014","8","0.6","33","4","0.37","4.2","24.7","0.13","0.23","0.32","0.03","3.3","0.002","1.6"
"Eastern Buffer","EM2","2014-11-13","1","Bottom Water","0.4","0.024","0.7","96","6.6","55","170","0.046","0.019","0.011","8","3.2","33","4","0.49","3.7","24.4","0.09","0.17","0.24","<0.02","4.3","0.001","0.8"
"Eastern Buffer","EM2","2014-12-05","1","Surface Water","0.1","0.024","8","95","6.9","18","38","0.039","0.008","0.008","7.9","1.2","32.6","3.5","0.1","2.7","21.8","0.07","0.29","0.34","<0.02","2.3","<0.001","0.9"
"Eastern Buffer","EM2","2014-12-05","1","Middle Water","0.2","0.028","6.2","97","7.1","23","66","0.044","0.008","0.008","7.9","1.8","32.6","3.5","0.1","3.6","21.8","0.08","0.21","0.26","<0.02","1.7","<0.001","1.1"
"Eastern Buffer","EM2","2014-12-05","1","Bottom Water","0.1","0.028","12","98","7.1","13","460","0.042","0.007","0.01","7.9","<0.2","32.6","3.5","0.1","2.2","21.8","0.08","0.39","0.44","0.02","1.9","<0.001","0.8"
"Eastern Buffer","EM3","2014-01-08","1","Surface Water","0.3","0.024","0.5","70","5.5","<1","1","0.013","0.01","0.007","8.1","<0.2","33","4.5","1.3","<0.5","17.4","0.05","0.12","0.14","0.03","0.9","<0.001","<0.5"
"Eastern Buffer","EM3","2014-01-08","1","Middle Water","0.4","0.04","0.4","96","7.7","6","10","0.13","0.015","0.018","8.1","<0.2","33","4.5","1.1","0.6","16.8","0.19","0.16","0.31","0.03","1.8","0.001","<0.5"
"Eastern Buffer","EM3","2014-01-08","1","Bottom Water","0.3","0.026","<0.2","96","7.6","12","37","0.11","0.015","0.015","8.1","0.4","33.1","4.5","1.1","2.5","16.8","0.15","0.19","0.32","0.03","2.9","<0.001","0.5"
"Eastern Buffer","EM3","2014-02-05","1","Surface Water","1.1","0.021","5.8","90","7","<1","<1","0.026","0.005","0.007","8","<0.2","33.2","3","0.28","7.7","17.8","0.05","0.11","0.14","0.03","4.8","<0.001","1.4"
"Eastern Buffer","EM3","2014-02-05","1","Middle Water","1.1","0.024","5.2","113","8.8","<1","<1","0.036","0.005","0.008","8","0.9","33.2","3","0.26","11","18","0.07","0.12","0.16","<0.02","6.4","<0.001","1.6"
"Eastern Buffer","EM3","2014-02-05","1","Bottom Water","1.1","0.026","5.1","113","8.8","<1","<1","0.038","0.005","0.008","8","<0.2","33.2","3","0.27","12","18","0.07","0.22","0.26","0.03","6.9","<0.001","1.6"
"Eastern Buffer","EM3","2014-03-03","1","Surface Water","0.8","0.019","0.4","89","7","210","280","0.049","0.012","0.008","7.9","0.6","33.5","3","0.51","1.3","17.1","0.08","0.09","0.15","<0.02","0.9","<0.001","<0.5"
"Eastern Buffer","EM3","2014-03-03","1","Middle Water","0.4","0.016","0.7","107","8.4","2","4","0.055","0.009","0.009","7.9","0.5","33.5","3","0.49","2.1","17.3","0.08","0.07","0.13","0.02","1.1","<0.001","0.6"
"Eastern Buffer","EM3","2014-03-03","1","Bottom Water","0.5","0.011","0.7","107","8.4","<1","3","0.055","0.009","0.011","7.9","0.3","33.5","3","0.47","2.3","17.4","0.08","0.07","0.13","<0.02","1.7","<0.001","0.6"
"Eastern Buffer","EM3","2014-04-17","1","Surface Water","0.7","0.019","1.1","99","7.2","<1","<1","<0.002","<0.002","0.007","8.3","<0.2","33.2","5","0.46","0.5","21.4","0.02","<0.05","0.05","<0.02","0.6","0.001","<0.5"
"Eastern Buffer","EM3","2014-04-17","1","Middle Water","1.1","0.02","1.8","101","7.4","<1","<1","<0.002","<0.002","0.006","8.3","<0.2","33.3","5","0.47","0.6","21.3","0.02","0.1","0.1","<0.02","0.9","0.001","0.6"
"Eastern Buffer","EM3","2014-04-17","1","Bottom Water","0.6","0.024","1.7","101","7.4","<1","<1","<0.002","0.002","0.007","8.3","<0.2","33.3","5","0.46","0.9","21.3","0.03","0.09","0.09","<0.02","0.8","0.002","0.5"
"Eastern Buffer","EM3","2014-05-12","1","Surface Water","0.8","0.11","<0.2","80","5.8","1600","4700","0.13","0.008","0.02","8.1","1.2","28.6","1.5","1.3","5.5","23.4","0.25","0.28","0.42","0.03","4","0.006","1.3"
"Eastern Buffer","EM3","2014-05-12","1","Middle Water","1.8","0.081","0.5","83","5.9","230","560","0.063","0.004","0.017","8.1","<0.2","32.3","1.5","0.65","11","23.3","0.15","0.21","0.28","0.03","1.4","0.004","3.4"
"Eastern Buffer","EM3","2014-05-12","1","Bottom Water","0.4","0.041","1.2","87","6.1","26","100","0.02","0.002","0.008","8.1","<0.2","33.3","1.5","0.52","11","23.1","0.06","0.12","0.14","<0.02","1.8","0.002","2.5"
"Eastern Buffer","EM3","2014-06-09","1","Surface Water","1.7","0.03","2.1","105","7.1","3","66","0.2","0.024","0.003","8.3","2.1","26.6","2.1","0.09","1.2","27.8","0.25","0.29","0.51","<0.02","1.1","0.003","1"
"Eastern Buffer","EM3","2014-06-09","1","Middle Water","1.3","0.016","9.3","89","6.1","26","120","0.055","0.011","0.005","8.2","<0.2","32.1","2.1","0.11","1.4","25.4","0.08","0.19","0.26","<0.02","0.9","0.001","0.9"
"Eastern Buffer","EM3","2014-06-09","1","Bottom Water","1","0.022","4","54","3.9","24","100","0.059","0.012","0.007","8","0.5","34","2.1","0.18","1.9","22.3","0.09","0.22","0.29","0.02","4.2","<0.001","0.9"
"Eastern Buffer","EM3","2014-07-03","1","Surface Water","3.8","0.062","17","93","6.2","57","160","0.16","0.027","0.01","8.1","2.9","29.1","2","0.13","2.6","28","0.25","0.23","0.42","0.02","1.5","0.005","1.1"
"Eastern Buffer","EM3","2014-07-03","1","Middle Water","1.7","0.014","<0.2","49","3.3","47","90","0.087","0.021","0.014","8","1.5","32.9","2","1","1.9","25.5","0.12","0.12","0.23","<0.02","0.9","<0.001","0.8"
"Eastern Buffer","EM3","2014-07-03","1","Bottom Water","1.9","<0.005","1.3","42","3","39","110","0.089","0.018","0.013","7.9","1.2","34","2","1.2","14","23.2","0.11","0.11","0.22","0.02","2.4","<0.001","3.5"
"Eastern Buffer","EM3","2014-08-01","1","Surface Water","1.6","0.03","7.5","79","5.3","53","170","0.097","<0.002","0.006","7.9","<0.2","31.8","3.6","0.89","2.3","26.4","0.13","0.14","0.24","<0.02","0.6","0.001","1.7"
"Eastern Buffer","EM3","2014-08-01","1","Middle Water","0.5","0.012","2.9","56","4","14","95","0.11","0.015","0.014","7.7","<0.2","33.6","3.6","1.1","2","23.4","0.14","0.1","0.23","0.02","1.3","<0.001","1"
"Eastern Buffer","EM3","2014-08-01","1","Bottom Water","0.5","0.008","0.8","50","3.6","2","13","0.095","0.012","0.016","7.8","0.4","34.3","3.6","1.2","4.3","22.4","0.12","<0.05","0.16","0.02","3.2","<0.001","1.2"
"Eastern Buffer","EM3","2014-09-08","1","Surface Water","0.9","0.008","0.3","90","5.7","2","3","0.003","<0.002","0.004","7.8","1.5","32.1","6","0.26","7.1","29.5","0.01","0.13","0.14","<0.02","0.8","<0.001","2.2"
"Eastern Buffer","EM3","2014-09-08","1","Middle Water","0.9","0.01","2.5","97","6.2","9","24","0.013","0.004","0.004","7.8","1.2","32.1","6","0.31","9.1","29.1","0.03","0.13","0.15","<0.02","0.5","<0.001","2.9"
"Eastern Buffer","EM3","2014-09-08","1","Bottom Water","0.5","0.034","1.5","66","4.4","38","49","0.078","0.009","0.012","7.6","4.6","32.7","6","0.96","4.7","26.7","0.12","0.21","0.3","0.04","3.7","<0.001","1.1"
"Eastern Buffer","EM3","2014-10-03","1","Surface Water","0.5","0.081","1.2","74","4.7","90","190","0.095","0.047","0.026","7.4","<0.2","32.7","2.2","1.3","2.7","29.2","0.22","0.3","0.44","0.03","1.7","0.001","0.5"
"Eastern Buffer","EM3","2014-10-03","1","Middle Water","0.3","0.031","0.2","95","6","8","23","0.033","0.02","0.011","7.6","1.3","33.2","2.2","0.73","1","29.2","0.08","0.14","0.19","<0.02","1.4","<0.001","<0.5"
"Eastern Buffer","EM3","2014-10-03","1","Bottom Water","0.3","0.013","0.7","51","3.3","<1","2","0.068","0.033","0.018","7.4","2","33.7","2.2","1.6","1.2","28","0.11","0.14","0.24","0.03","7.4","<0.001","0.6"
"Eastern Buffer","EM3","2014-11-13","1","Surface Water","0.2","0.014","2.7","86","5.9","9","30","0.034","0.018","0.01","8","0.7","32.9","4","0.55","2.1","24.5","0.07","0.17","0.22","<0.02","3.6","<0.001","0.9"
"Eastern Buffer","EM3","2014-11-13","1","Middle Water","0.4","0.018","2.8","98","6.8","3","5","0.034","0.019","0.011","8","0.9","33","4","0.52","2.8","24.5","0.07","0.16","0.21","<0.02","1.9","<0.001","0.8"
"Eastern Buffer","EM3","2014-11-13","1","Bottom Water","0.3","0.017","2.6","99","6.8","4","200","0.038","0.02","0.01","8","1.3","33","4","0.55","1.3","24.5","0.08","0.15","0.21","<0.02","2.3","<0.001","0.7"
"Eastern Buffer","EM3","2014-12-05","1","Surface Water","0.1","0.015","8.1","95","6.8","<1","<1","0.039","0.009","0.008","7.9","<0.2","32.6","3","0.16","3.8","22","0.06","0.24","0.29","<0.02","1.8","<0.001","1.7"
"Eastern Buffer","EM3","2014-12-05","1","Middle Water","0.3","0.015","8.9","99","7.1","<1","<1","0.041","0.009","0.008","7.9","<0.2","32.6","3","0.16","2.4","22","0.07","0.25","0.3","<0.02","1.5","<0.001","0.6"
"Eastern Buffer","EM3","2014-12-05","1","Bottom Water","1.2","0.014","4.8","97","7.1","1","480","0.04","0.009","0.008","7.9","<0.2","32.6","3","0.15","4.1","22","0.06","0.22","0.27","<0.02","1.9","<0.001","0.9"
"Eastern Buffer","ET1","2014-01-08","1","Surface Water","0.7","0.12","0.9","64","5","430","760","0.14","0.018","0.028","8","0.2","32.7","3.5","1.3","0.9","18","0.28","0.13","0.29","0.04","1.8","0.003","<0.5"
"Eastern Buffer","ET1","2014-01-08","1","Middle Water","0.6","0.089","0.6","84","6.6","480","900","0.14","0.019","0.027","8","0.5","32.9","3.5","1.2","1","17.4","0.25","0.16","0.32","0.05","1.6","0.002","<0.5"
"Eastern Buffer","ET1","2014-01-08","1","Bottom Water","0.4","0.084","0.9","86","6.8","650","920","0.14","0.019","0.028","8","<0.2","33","3.5","1.2","1.4","17.2","0.24","0.14","0.3","0.04","2","0.002","<0.5"
"Eastern Buffer","ET1","2014-03-03","1","Surface Water","0.9","0.087","1.5","72","5.7","1500","1800","0.092","0.014","0.021","7.8","<0.2","33.1","3","0.72","0.9","17.3","0.19","0.28","0.39","0.04","0.5","0.001","<0.5"
"Eastern Buffer","ET1","2014-03-03","1","Middle Water","0.7","0.082","1","78","6.1","970","1000","0.094","0.014","0.022","7.8","0.6","33.2","3","0.71","0.6","17.4","0.19","0.29","0.4","0.04","0.4","0.001","0.6"
"Eastern Buffer","ET1","2014-03-03","1","Bottom Water","0.7","0.087","0.4","89","7","1300","1300","0.085","0.012","0.023","7.8","0.5","33.4","3","0.69","1","17.6","0.18","0.24","0.34","0.03","0.5","0.001","<0.5"
"Eastern Buffer","ET1","2014-05-12","1","Surface Water","0.7","0.12","0.7","67","4.9","5500","20000","0.22","0.011","0.008","8","0.3","26.4","1.2","2.4","3.3","23.5","0.35","0.26","0.49","0.04","4.1","0.005","1"
"Eastern Buffer","ET1","2014-05-12","1","Middle Water","0.3","0.11","0.2","67","4.7","2000","4500","0.11","<0.002","0.005","8","1.5","31.9","1.2","1.1","1.6","23.2","0.22","0.2","0.31","0.04","1.3","0.004","0.6"
"Eastern Buffer","ET1","2014-05-12","1","Bottom Water","0.3","0.1","1.3","70","5","520","960","0.078","0.008","0.007","8","<0.2","32.3","1.2","0.87","2.1","23.2","0.19","0.23","0.32","0.03","1.6","0.004","0.6"
"Eastern Buffer","ET1","2014-07-03","1","Surface Water","3.4","0.053","15","106","7.1","490","1800","0.14","0.02","0.006","8.2","4.9","28.8","2","<0.05","2.4","28.2","0.21","0.23","0.39","0.02","1.2","0.004","1.8"
