"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Eastern Buffer","EM1","2018-07-12","1","Surface Water","1.4","0.07","7.5","85","5.8","150","490","0.13","0.03","0.015","8.1","4","30.8","2","0.33","5.2","26.2","0.23","0.3","0.46","0.03","2.4","0.004","1.8"
"Eastern Buffer","EM1","2018-07-12","1","Middle Water","0.9","0.048","3.8","68","4.7","110","400","0.1","0.026","0.014","8","2.3","31.7","2","0.54","5.8","25.3","0.17","0.31","0.44","0.02","2.5","0.002","1.6"
"Eastern Buffer","EM1","2018-07-12","1","Bottom Water","0.6","0.02","2","48","3.4","14","34","0.073","0.021","0.018","8","<0.2","33.8","2","0.8","7.6","23.3","0.11","0.12","0.21","<0.02","3.8","<0.001","1.8"
"Eastern Buffer","EM1","2018-08-09","1","Surface Water","1.3","0.095","19","84","5.6","120","780","0.18","0.044","0.009","8.1","2.9","29.8","2.5","0.22","12","27.6","0.32","0.24","0.46","0.03","2","0.006","3.3"
"Eastern Buffer","EM1","2018-08-09","1","Middle Water","0.7","0.081","6","67","4.6","100","190","0.097","0.031","0.01","8","4.9","31.5","2.5","0.88","16","26","0.21","0.18","0.31","0.03","3.3","0.004","3.6"
"Eastern Buffer","EM1","2018-08-09","1","Bottom Water","0.6","0.073","3.7","53","3.7","43","130","0.093","0.026","0.013","7.9","3.3","32.8","2.5","0.9","14","24.7","0.19","0.13","0.25","0.03","4.1","0.003","3.3"
"Eastern Buffer","EM1","2018-09-07","1","Surface Water","0.9","0.049","8.9","90","6.2","280","970","0.18","0.042","0.014","8.2","5.6","29.8","2.3","1.4","8.3","26","0.27","0.2","0.42","0.03","2.5","0.003","1.5"
"Eastern Buffer","EM1","2018-09-07","1","Middle Water","0.9","0.044","3.9","72","5.1","190","630","0.14","0.03","0.017","8.1","3.7","32.9","2.3","1.3","8.3","23.8","0.21","0.12","0.29","0.03","4.4","0.002","1.2"
"Eastern Buffer","EM1","2018-09-07","1","Bottom Water","0.6","0.023","2.6","57","4","90","300","0.084","0.02","0.011","8.1","2.4","33.9","2.3","1.3","7.7","23","0.13","0.06","0.16","0.02","3.5","<0.001","1.3"
"Eastern Buffer","EM1","2018-10-18","1","Surface Water","0.3","0.051","0.7","73","4.9","130","380","0.054","0.026","0.009","7.9","0.4","32.2","2","0.84","6.2","26","0.13","0.27","0.35","0.03","1.9","0.002","1.6"
"Eastern Buffer","EM1","2018-10-18","1","Middle Water","0.2","0.03","<0.2","75","5.1","61","120","0.04","0.027","0.016","8","1.2","32.6","2","0.74","9.3","26.5","0.1","0.32","0.39","0.02","2.4","0.001","1.7"
"Eastern Buffer","EM1","2018-10-18","1","Bottom Water","<0.1","0.027","0.7","84","5.6","36","100","0.039","0.025","0.014","8","0.2","32.7","2","0.73","10","26.5","0.09","0.27","0.33","<0.02","2.3","0.001","2.1"
"Eastern Buffer","EM1","2018-11-23","1","Surface Water","0.4","0.018","1","81","5.7","14","26","0.044","0.044","0.017","7.8","<0.2","32.9","3","0.76","3.3","23.6","0.11","0.22","0.31","0.03","1.6","<0.001","0.7"
"Eastern Buffer","EM1","2018-11-23","1","Middle Water","0.4","0.01","1","88","6.2","33","79","0.036","0.041","0.017","7.8","0.3","33.1","3","0.74","3","23.7","0.09","0.19","0.27","<0.02","1.8","<0.001","0.5"
"Eastern Buffer","EM1","2018-11-23","1","Bottom Water","0.4","0.007","0.9","89","6.2","15","28","0.034","0.038","0.014","7.8","0.8","33.1","3","0.74","3.5","23.6","0.08","0.15","0.22","<0.02","2.1","<0.001","0.6"
"Eastern Buffer","EM1","2018-12-01","1","Surface Water","<0.1","0.073","1.7","74","5.3","90","190","0.11","0.051","0.028","7.8","<0.2","32.7","3","0.91","3","22.9","0.23","0.18","0.34","0.04","2.1","0.002","0.8"
"Eastern Buffer","EM1","2018-12-01","1","Middle Water","<0.1","0.059","1.1","82","5.8","320","610","0.087","0.044","0.022","7.8","<0.2","32.8","3","0.82","4.9","23","0.19","0.16","0.29","0.03","2.5","0.001","0.9"
"Eastern Buffer","EM1","2018-12-01","1","Bottom Water","<0.1","0.019","1.3","89","6.3","130","160","0.036","0.025","0.011","7.8","2.4","33.1","3","0.58","4","23","0.08","0.12","0.18","0.02","2.4","<0.001","0.7"
"Eastern Buffer","EM2","2018-01-12","1","Surface Water","0.1","0.017","0.4","84","6.8","9","12","0.16","0.016","0.019","8.1","<0.2","32.2","3","1.3","8","15.9","0.19","0.11","0.29","0.02","5.8","<0.001","1.1"
"Eastern Buffer","EM2","2018-01-12","1","Middle Water","<0.1","0.012","0.5","95","7.7","40","47","0.16","0.016","0.022","8.1","<0.2","32.2","3","1.2","9.4","16.6","0.19","0.2","0.38","0.07","5.2","<0.001","1.6"
"Eastern Buffer","EM2","2018-01-12","1","Bottom Water","<0.1","0.009","0.4","96","7.7","61","84","0.16","0.016","0.019","8.1","<0.2","32.3","3","1.2","8.5","16.7","0.19","<0.05","0.23","0.02","6.8","<0.001","1.5"
"Eastern Buffer","EM2","2018-02-07","1","Surface Water","0.5","0.028","1.6","85","7.1","2","2","0.055","0.008","0.011","7.7","1.3","32.3","3.5","0.52","2.5","14.8","0.09","0.3","0.36","<0.02","0.7","<0.001","0.8"
"Eastern Buffer","EM2","2018-02-07","1","Middle Water","0.5","0.032","2.1","97","8","<1","<1","0.057","0.007","0.011","7.7","0.4","32.6","3.5","0.55","3.1","15","0.1","0.83","0.89","<0.02","0.8","<0.001","0.6"
"Eastern Buffer","EM2","2018-02-07","1","Bottom Water","0.3","0.031","1.6","97","8","<1","<1","0.055","0.007","0.011","7.7","1","32.7","3.5","0.55","4.6","15","0.09","0.49","0.55","<0.02","1.1","<0.001","0.6"
"Eastern Buffer","EM2","2018-03-14","1","Surface Water","0.4","0.072","2.8","103","8","12","38","0.083","0.014","0.014","8.3","1.1","32.2","3.8","0.59","9.1","18","0.17","0.21","0.31","0.04","6.8","0.003","1.3"
"Eastern Buffer","EM2","2018-03-14","1","Middle Water","0.4","0.034","1.5","104","8.2","61","87","0.055","0.01","0.009","8.3","1","32.3","3.8","0.56","8.4","17.7","0.1","0.48","0.55","<0.02","4.9","0.002","1.1"
"Eastern Buffer","EM2","2018-03-14","1","Bottom Water","0.2","0.026","1.8","103","8","7","11","0.046","0.007","0.012","8.3","<0.2","32.5","3.8","0.59","8.3","17.8","0.08","0.19","0.24","<0.02","4.8","0.001","1.1"
"Eastern Buffer","EM2","2018-04-16","1","Surface Water","0.4","0.049","1.9","91","6.4","570","1500","0.005","0.005","0.002","8.1","0.5","33.8","4","0.17","2.4","22.7","0.06","0.29","0.3","<0.02","1.4","0.002","0.8"
"Eastern Buffer","EM2","2018-04-16","1","Middle Water","0.4","0.036","1.4","93","6.6","110","220","0.002","0.004","0.002","8.1","1.4","33.9","4","0.15","3","22.7","0.04","0.51","0.52","<0.02","1.9","0.002","0.5"
"Eastern Buffer","EM2","2018-04-16","1","Bottom Water","0.4","0.03","1.5","95","6.7","4","22","<0.002","<0.002","<0.002","8.1","1.5","34","4","0.19","4.6","22.7","0.03","0.6","0.6","<0.02","2.4","0.001","1"
"Eastern Buffer","EM2","2018-05-07","1","Surface Water","1.3","0.013","13","93","6.3","20","57","<0.002","<0.002","0.006","8.2","2.3","33.6","2.5","<0.05","3","25.1","0.02","0.17","0.17","<0.02","1.2","<0.001","1.2"
"Eastern Buffer","EM2","2018-05-07","1","Middle Water","0.8","0.014","5.7","100","6.9","4","11","<0.002","<0.002","0.005","8.2","1.5","33.8","2.5","0.06","2.6","24.4","0.02","0.12","0.12","<0.02","1.4","<0.001","0.8"
"Eastern Buffer","EM2","2018-05-07","1","Bottom Water","0.5","0.021","2.7","61","4.2","3","5","<0.002","<0.002","0.005","8.2","2","33.9","2.5","0.19","4.5","24.3","0.03","0.17","0.17","<0.02","2.2","0.001","0.9"
"Eastern Buffer","EM2","2018-06-07","1","Surface Water","0.6","0.1","0.7","70","4.6","44","200","0.083","0.013","0.014","8","<0.2","31.4","3","0.33","7.9","27.5","0.2","0.33","0.43","0.02","1.2","0.005","1.7"
"Eastern Buffer","EM2","2018-06-07","1","Middle Water","0.5","0.1","0.5","83","5.5","90","500","0.085","0.014","0.016","8","0.5","31.4","3","0.35","7.4","27.5","0.2","0.41","0.51","<0.02","1.2","0.005","1.5"
"Eastern Buffer","EM2","2018-06-07","1","Bottom Water","0.3","0.093","0.7","73","4.9","21","100","0.052","0.011","0.014","8","0.2","32.6","3","0.58","13","27","0.16","0.47","0.53","<0.02","2.9","0.004","2.8"
"Eastern Buffer","EM2","2018-07-12","1","Surface Water","1.5","0.065","11","86","5.8","75","150","0.13","0.03","0.013","8.1","3.5","30.9","2.1","0.23","5.3","26.5","0.23","0.45","0.61","0.04","2.3","0.004","2.6"
"Eastern Buffer","EM2","2018-07-12","1","Middle Water","0.5","0.021","2","73","5.1","18","43","0.075","0.021","0.016","8","0.2","33.5","2.1","0.79","5.2","23.7","0.12","0.21","0.31","<0.02","2.8","<0.001","1.1"
"Eastern Buffer","EM2","2018-07-12","1","Bottom Water","0.4","0.016","0.5","47","3.3","12","32","0.062","0.017","0.017","8","1.1","34.1","2.1","0.82","5.5","23","0.1","0.18","0.26","0.02","2.9","<0.001","1.2"
"Eastern Buffer","EM2","2018-08-09","1","Surface Water","1.2","0.08","21","97","6.4","50","300","0.14","0.037","0.002","8.1","4.4","30","3","0.12","14","27.7","0.26","0.23","0.41","0.02","1.8","0.006","4.3"
"Eastern Buffer","EM2","2018-08-09","1","Middle Water","0.6","0.07","6.2","71","4.8","90","280","0.096","0.025","0.012","8","3.4","32","3","0.74","13","25.7","0.19","0.16","0.28","0.02","2.5","0.003","3"
"Eastern Buffer","EM2","2018-08-09","1","Bottom Water","0.3","0.057","2","49","3.4","18","60","0.033","0.018","0.009","7.9","1","33.8","3","1.1","17","23.7","0.11","0.15","0.2","0.02","3.7","0.002","2.6"
"Eastern Buffer","EM2","2018-09-07","1","Surface Water","1.6","0.066","9.4","97","6.6","240","1100","0.26","0.064","0.008","8.2","7.3","29.2","2.9","1.2","7.5","26.7","0.39","0.24","0.56","0.03","2.2","0.005","1.8"
"Eastern Buffer","EM2","2018-09-07","1","Middle Water","1","0.033","4.6","62","4.4","100","490","0.14","0.031","0.014","8.1","4","33.1","2.9","1.3","8","23.7","0.2","0.1","0.27","0.03","3.8","0.002","1.5"
"Eastern Buffer","EM2","2018-09-07","1","Bottom Water","0.8","0.042","5.3","59","4.2","200","480","0.11","0.029","0.011","8.1","3.8","34","2.9","1.3","7.5","23","0.18","<0.05","0.19","0.02","3.4","0.002","1.6"
"Eastern Buffer","EM2","2018-10-18","1","Surface Water","0.2","0.035","0.7","67","4.6","9","110","0.036","0.024","0.009","7.9","0.6","32.2","2","0.76","8.3","25.7","0.1","0.35","0.41","0.02","1.8","0.001","1.4"
"Eastern Buffer","EM2","2018-10-18","1","Middle Water","<0.1","0.032","<0.2","83","5.6","26","170","0.04","0.024","0.014","8","1.3","32.6","2","0.71","7.3","26.3","0.1","0.42","0.48","<0.02","1.6","0.001","1.5"
"Eastern Buffer","EM2","2018-10-18","1","Bottom Water","<0.1","0.021","0.2","85","5.7","14","68","0.018","0.026","0.012","8","1.2","32.9","2","0.68","13","26.5","0.07","0.46","0.5","<0.02","3.6","<0.001","3"
"Eastern Buffer","EM2","2018-11-23","1","Surface Water","0.4","0.021","0.9","76","5.3","30","79","0.051","0.046","0.018","7.8","0.7","33","3","0.77","3.4","23.7","0.12","0.25","0.35","0.03","1.8","<0.001","0.7"
"Eastern Buffer","EM2","2018-11-23","1","Middle Water","0.3","0.007","1","91","6.4","14","38","0.041","0.037","0.015","7.8","0.2","33.1","3","0.72","3.9","23.6","0.09","0.14","0.22","0.02","1.9","<0.001","0.6"
"Eastern Buffer","EM2","2018-11-23","1","Bottom Water","0.3","<0.005","0.6","92","6.5","13","30","0.013","0.032","0.011","7.8","0.4","33.2","3","0.73","5.1","23.5","0.05","0.12","0.17","<0.02","2.7","<0.001","0.8"
"Eastern Buffer","EM2","2018-12-01","1","Surface Water","0.1","0.05","0.7","81","5.7","230","330","0.081","0.044","0.02","7.8","0.9","32.9","3","0.8","6","23","0.18","0.14","0.27","0.03","2.4","0.001","1.2"
"Eastern Buffer","EM2","2018-12-01","1","Middle Water","0.1","0.037","1.7","87","6.2","66","110","0.066","0.037","0.01","7.8","<0.2","33.1","3","0.72","3.7","23","0.14","0.12","0.22","0.02","2","<0.001","0.5"
"Eastern Buffer","EM2","2018-12-01","1","Bottom Water","<0.1","0.04","1.1","92","6.5","100","190","0.07","0.042","0.017","7.9","0.7","33.3","3","0.75","4.1","23","0.15","0.16","0.27","0.03","3.2","0.001","0.6"
"Eastern Buffer","EM3","2018-01-12","1","Surface Water","<0.1","0.008","0.7","84","6.8","<1","<1","0.076","0.021","0.006","8.1","<0.2","32.3","3","1.1","9.6","16.2","0.11","0.17","0.27","0.02","9.8","<0.001","1.5"
"Eastern Buffer","EM3","2018-01-12","1","Middle Water","<0.1","0.007","0.4","96","7.6","1","1","0.14","0.015","0.017","8.1","<0.2","32.4","3","1.1","9","16.9","0.16","<0.05","0.21","0.02","9.7","<0.001","2"
"Eastern Buffer","EM3","2018-01-12","1","Bottom Water","<0.1","<0.005","1.3","95","7.6","3","3","0.15","0.015","0.018","8.1","<0.2","32.4","3","1.1","13","16.8","0.17","<0.05","0.22","0.02","10.8","<0.001","2.2"
"Eastern Buffer","EM3","2018-02-07","1","Surface Water","0.4","0.027","1.2","96","7.9","5","7","0.048","0.008","0.01","7.7","0.9","32.7","3.5","0.52","2.6","15","0.08","0.21","0.27","<0.02","3.2","<0.001","0.5"
"Eastern Buffer","EM3","2018-02-07","1","Middle Water","0.3","0.035","1.1","96","7.9","8","16","0.046","0.01","0.005","7.7","0.8","32.8","3.5","0.51","3","15","0.09","0.31","0.37","0.02","1.2","<0.001","0.6"
"Eastern Buffer","EM3","2018-02-07","1","Bottom Water","0.2","0.023","1.4","95","7.9","<1","1","0.04","0.01","0.005","7.7","0.4","32.8","3.5","0.54","5.4","15","0.07","0.3","0.35","<0.02","3.3","<0.001","0.7"
"Eastern Buffer","EM3","2018-03-14","1","Surface Water","1","0.038","4.9","103","8.1","220","300","0.059","0.01","0.01","8.3","2.3","32.3","4","0.48","7","17.8","0.11","0.41","0.48","0.02","6.6","0.002","1.5"
"Eastern Buffer","EM3","2018-03-14","1","Middle Water","0.7","0.02","5","108","8.5","22","36","0.023","0.009","0.009","8.3","0.4","32.4","4","0.48","5.7","17.9","0.05","0.29","0.32","<0.02","4.5","0.001","1.4"
"Eastern Buffer","EM3","2018-03-14","1","Bottom Water","0.3","0.026","1","101","7.8","1","1","0.031","0.009","0.009","8.3","0.5","32.8","4","0.59","4.2","18.2","0.07","0.48","0.52","<0.02","4.8","0.001","1.2"
"Eastern Buffer","EM3","2018-04-16","1","Surface Water","0.5","0.02","1.2","94","6.6","<1","<1","<0.002","<0.002","<0.002","8.1","1.2","33.9","4","0.13","2.4","22.8","0.02","1.1","1.1","<0.02","1.1","<0.001","0.9"
"Eastern Buffer","EM3","2018-04-16","1","Middle Water","0.4","0.018","1.3","97","6.9","<1","<1","<0.002","<0.002","<0.002","8.1","1.2","33.9","4","0.12","2.1","22.8","0.02","0.83","0.83","<0.02","1.2","<0.001","0.5"
"Eastern Buffer","EM3","2018-04-16","1","Bottom Water","0.5","0.031","1.3","98","7","<1","1","<0.002","<0.002","<0.002","8.1","0.8","33.9","4","0.14","1.3","22.8","0.04","0.59","0.59","<0.02","1.1","0.002","0.6"
"Eastern Buffer","EM3","2018-05-07","1","Surface Water","1.3","<0.005","6.6","100","6.8","<1","1","<0.002","<0.002","0.003","8.3","1.1","33.8","4","<0.05","2.4","25","<0.01","0.17","0.17","<0.02","1.2","<0.001","1"
"Eastern Buffer","EM3","2018-05-07","1","Middle Water","0.6","0.009","4.4","98","6.8","<1","<1","<0.002","<0.002","0.003","8.2","0.8","34","4","<0.05","1.8","24.3","0.01","0.21","0.21","<0.02","1.1","<0.001","<0.5"
"Eastern Buffer","EM3","2018-05-07","1","Bottom Water","0.4","0.012","1.5","95","6.6","<1","1","<0.002","<0.002","0.005","8.2","1.4","34","4","0.16","2.2","24.2","0.02","0.13","0.13","<0.02","1.6","<0.001","0.6"
"Eastern Buffer","EM3","2018-06-07","1","Surface Water","0.5","0.057","1","69","4.5","5","25","0.044","<0.002","0.005","8.1","<0.2","31.8","4","0.17","6.4","27.8","0.1","0.37","0.42","<0.02","0.7","0.004","1.3"
"Eastern Buffer","EM3","2018-06-07","1","Middle Water","0.4","0.052","1.3","91","6","5","27","0.045","0.007","0.005","8.1","0.3","31.8","4","0.15","7.1","27.9","0.1","0.25","0.3","<0.02","0.7","0.003","1.5"
"Eastern Buffer","EM3","2018-06-07","1","Bottom Water","0.2","0.068","1","79","5.2","16","52","0.036","0.01","0.009","8","<0.2","32.4","4","0.56","11","27.3","0.11","0.3","0.35","0.03","3.7","0.003","2.1"
"Eastern Buffer","EM3","2018-07-12","1","Surface Water","1.9","0.032","8.2","106","7","<1","5","0.042","0.008","0.006","8.2","2.1","30.9","2.4","0.15","3.4","27.6","0.08","0.2","0.25","<0.02","1.3","0.003","2.9"
"Eastern Buffer","EM3","2018-07-12","1","Middle Water","0.6","0.023","1.7","70","4.8","27","81","0.067","0.019","0.014","8","1.5","32.3","2.4","0.6","3.6","24.9","0.11","0.41","0.5","<0.02","2.1","0.001","1.4"
"Eastern Buffer","EM3","2018-07-12","1","Bottom Water","0.3","0.013","0.3","50","3.5","11","24","0.06","0.015","0.011","8","2.2","34","2.4","0.77","3.8","23.2","0.09","0.22","0.3","<0.02","2.1","<0.001","0.9"
"Eastern Buffer","EM3","2018-08-09","1","Surface Water","2","0.036","15","97","6.3","2","4","0.048","0.024","0.004","8.3","3","29.4","3","<0.05","8.4","29.4","0.11","0.22","0.29","<0.02","2.6","0.004","2.6"
"Eastern Buffer","EM3","2018-08-09","1","Middle Water","1","0.053","9.2","121","8","38","94","0.077","0.026","0.007","8.2","3.3","30.4","3","0.55","11","27.9","0.16","0.18","0.28","0.02","1.4","0.004","2.9"
"Eastern Buffer","EM3","2018-08-09","1","Bottom Water","0.2","0.036","2.1","52","3.6","4","8","0.025","0.019","0.009","7.9","1","33.9","3","1.2","13","23.5","0.08","0.1","0.14","0.02","4.1","0.001","2.6"
"Eastern Buffer","EM3","2018-09-07","1","Surface Water","1.6","0.026","16","97","6.6","94","360","0.12","0.045","0.005","8.3","6.4","30.7","2.5","0.81","5.2","26.3","0.19","0.16","0.33","0.02","2.5","0.002","1.6"
"Eastern Buffer","EM3","2018-09-07","1","Middle Water","1.1","0.018","13","74","5.2","110","230","0.098","0.027","0.008","8.1","4.1","33","2.5","1.1","4","23.9","0.14","0.12","0.25","0.03","1.8","<0.001","1.3"
"Eastern Buffer","EM3","2018-09-07","1","Bottom Water","0.9","0.008","5.9","61","4.3","9","27","0.043","0.013","0.008","8.1","2.6","34.4","2.5","0.99","3","22.6","0.06","0.09","0.15","0.02","2.1","<0.001","0.9"
"Eastern Buffer","EM3","2018-10-18","1","Surface Water","<0.1","0.022","<0.2","85","5.7","18","40","0.018","0.025","0.009","7.9","1.2","32.7","3","0.68","7","26.2","0.07","0.26","0.3","<0.02","1.5","<0.001","1.3"
"Eastern Buffer","EM3","2018-10-18","1","Middle Water","<0.1","0.022","0.3","85","5.7","21","52","0.034","0.024","0.013","7.9","0.9","32.7","3","0.66","7.3","26.3","0.08","0.28","0.34","0.02","1.5","<0.001","1.5"
"Eastern Buffer","EM3","2018-10-18","1","Bottom Water","<0.1","0.022","0.4","87","5.9","22","52","0.044","0.027","0.014","7.9","1","32.8","3","0.67","7.2","26.3","0.09","0.28","0.35","<0.02","1.6","<0.001","1.5"
"Eastern Buffer","EM3","2018-11-23","1","Surface Water","0.2","<0.005","0.6","86","6","2","3","0.029","0.032","0.013","7.8","0.3","33.1","3","0.68","3.3","23.4","0.07","0.14","0.2","<0.02","1.7","<0.001","0.6"
"Eastern Buffer","EM3","2018-11-23","1","Middle Water","0.4","<0.005","0.6","92","6.4","11","18","0.022","0.031","0.014","7.8","<0.2","33.2","3","0.7","4.1","23.5","0.06","0.12","0.17","<0.02","2","<0.001","0.8"
"Eastern Buffer","EM3","2018-11-23","1","Bottom Water","0.2","<0.005","0.6","93","6.6","6","10","0.023","0.027","0.014","7.8","0.5","33.2","3","0.69","4","23.5","0.06","0.16","0.21","0.02","1.9","<0.001","0.6"
"Eastern Buffer","EM3","2018-12-01","1","Surface Water","<0.1","0.017","1.9","79","5.6","3","9","0.043","0.031","0.012","7.8","<0.2","33.1","3","0.58","2.5","22.9","0.09","0.11","0.18","0.03","1.3","<0.001","0.8"
"Eastern Buffer","EM3","2018-12-01","1","Middle Water","<0.1","0.01","1.6","92","6.6","6","10","0.028","0.023","0.011","7.8","0.6","33.2","3","0.51","4.6","23","0.06","0.14","0.19","0.02","1.2","<0.001","0.9"
"Eastern Buffer","EM3","2018-12-01","1","Bottom Water","<0.1","0.006","3.2","93","6.6","24","39","0.02","0.019","0.01","7.9","<0.2","33.4","3","0.44","3.4","23","0.05","0.07","0.11","<0.02","2.3","<0.001","0.7"
"Eastern Buffer","ET1","2018-01-12","1","Surface Water","0.1","0.053","0.8","70","5.8","30","220","0.2","0.015","0.032","8.1","0.5","31.3","3","1.6","9","15.8","0.27","0.14","0.36","0.04","8.3","0.001","1.5"
"Eastern Buffer","ET1","2018-01-12","1","Middle Water","0.2","0.041","0.5","71","5.7","15","47","0.19","0.016","0.03","8.1","0.4","31.3","3","1.5","8.5","16.5","0.25","<0.05","0.26","0.03","8.2","0.001","1.5"
"Eastern Buffer","ET1","2018-01-12","1","Bottom Water","<0.1","0.035","0.7","72","5.8","72","80","0.18","0.016","0.029","8.1","0.7","31.5","3","1.5","12","16.8","0.23","0.4","0.6","0.03","8.5","0.001","2"
"Eastern Buffer","ET1","2018-03-14","1","Surface Water","0.8","0.1","1.7","101","7.9","1400","3700","0.1","0.014","0.021","8.2","1.2","31.9","3.5","0.78","4.4","18.1","0.21","0.46","0.57","0.03","6.6","0.004","1.3"
"Eastern Buffer","ET1","2018-03-14","1","Middle Water","0.7","0.085","2.5","101","7.9","470","810","0.089","0.013","0.015","8.2","<0.2","32","3.5","0.61","6.6","18","0.19","0.51","0.61","0.03","6.4","0.004","1.4"
"Eastern Buffer","ET1","2018-03-14","1","Bottom Water","0.5","0.07","1.2","97","7.6","650","1000","0.086","0.015","0.013","8.2","0.8","32.1","3.5","0.59","6.2","17.9","0.17","0.33","0.43","0.03","5.3","0.003","1"
"Eastern Buffer","ET1","2018-05-07","1","Surface Water","1.2","0.022","14","114","7.8","130","380","0.016","<0.002","0.007","8.2","1.6","33.1","3","0.08","3.6","25","0.04","0.43","0.45","<0.02","1.8","0.002","1.2"
"Eastern Buffer","ET1","2018-05-07","1","Middle Water","1.2","0.036","6.5","106","7.3","170","290","0.027","0.003","0.005","8.2","1.7","33.4","3","<0.05","4.1","24.8","0.07","0.54","0.57","0.02","2.4","0.002","1.4"
"Eastern Buffer","ET1","2018-05-07","1","Bottom Water","1.1","0.036","13","109","7.4","110","240","0.026","0.003","0.006","8.2","3.2","33.4","3","<0.05","3.9","24.8","0.07","0.76","0.79","0.03","2","0.002","1.4"
"Eastern Buffer","ET1","2018-07-12","1","Surface Water","1.6","0.055","7.6","72","4.9","90","480","0.079","0.017","0.009","8.2","3.1","30.3","2.4","0.24","3.4","26.7","0.15","0.23","0.33","0.02","1.6","0.004","1.6"
