"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM2","2017-08-25","1","Middle Water","0.9","0.017","6.7","80","5.3","4","10","<0.002","0.003","0.012","8.2","0.5","33.5","3","0.53","9.8","26.6","0.02","0.36","0.37","0.05","0.5","0.001","2"
"Mirs Bay","MM2","2017-08-25","1","Bottom Water","0.6","0.048","2.8","46","3.1","1","5","<0.002","0.008","0.021","8.1","<0.2","33.9","3","0.95","10","25.2","0.06","0.44","0.45","0.23","1.3","0.003","2.2"
"Mirs Bay","MM2","2017-09-21","1","Surface Water","1.6","0.01","1.6","118","7.4","<1","2","<0.002","<0.002","0.003","8.1","0.3","30.3","2.5","0.37","7.9","31.4","0.01","0.79","0.79","<0.02","0.8","0.001","2.7"
"Mirs Bay","MM2","2017-09-21","1","Middle Water","2","0.011","2.9","120","7.6","6","10","<0.002","<0.002","0.004","8.1","1.4","30.5","2.5","0.44","8.5","30.3","0.02","1.2","1.2","<0.02","0.8","0.001","2.6"
"Mirs Bay","MM2","2017-09-21","1","Bottom Water","1.2","0.016","2.5","90","5.8","11","18","<0.002","0.004","0.005","8","1","30.9","2.5","0.6","9.3","29.9","0.02","1.1","1.11","<0.02","1.6","0.001","2.6"
"Mirs Bay","MM2","2017-10-25","1","Surface Water","1.2","0.015","3.7","87","5.9","<1","<1","<0.002","0.015","0.004","7.9","0.2","31.9","4","0.92","2.2","26.6","0.03","0.29","0.31","<0.02","2.6","0.001","1.2"
"Mirs Bay","MM2","2017-10-25","1","Middle Water","1.3","0.012","6.8","101","6.8","<1","<1","<0.002","0.023","0.003","7.9","1.7","32.2","4","0.77","1.9","26.5","0.04","0.3","0.33","<0.02","0.8","0","1"
"Mirs Bay","MM2","2017-10-25","1","Bottom Water","1","0.018","2.1","82","5.5","<1","1","0.024","0.056","0.013","7.9","1.9","32.4","4","1.2","2.8","26.4","0.1","0.4","0.48","0.02","1.5","0.001","0.8"
"Mirs Bay","MM2","2017-11-13","1","Surface Water","1.2","0.04","1.9","87","6","<1","1","0.012","0.012","0.004","7.8","1.1","32.6","2.5","0.45","17","24.8","0.06","0.49","0.51","0.02","1.6","0.001","3.2"
"Mirs Bay","MM2","2017-11-13","1","Middle Water","1.1","0.036","1.9","91","6.3","<1","<1","0.007","0.012","0.006","7.8","1.1","32.6","2.5","0.41","8.6","24.8","0.06","0.6","0.62","<0.02","1.3","0.001","1.5"
"Mirs Bay","MM2","2017-11-13","1","Bottom Water","1","0.035","1.9","94","6.4","<1","<1","0.007","0.011","0.006","7.8","1.2","32.6","2.5","0.36","8.2","24.8","0.05","0.84","0.86","0.02","1.4","0.001","1.8"
"Mirs Bay","MM2","2017-12-13","1","Surface Water","1.1","0.025","4.2","92","6.8","1","1","0.036","0.012","0.009","7.9","2.8","33","2.5","0.67","13","20.6","0.07","0.15","0.2","<0.02","5.3","0.001","2.4"
"Mirs Bay","MM2","2017-12-13","1","Middle Water","1.1","0.026","4","92","6.8","1","1","0.043","0.012","0.01","7.9","2.6","33","2.5","0.74","15","20.6","0.08","0.13","0.19","<0.02","2.4","0.001","2.6"
"Mirs Bay","MM2","2017-12-13","1","Bottom Water","0.9","0.025","2.7","93","6.9","<1","<1","0.042","0.015","0.01","7.9","2.4","33","2.5","1.1","18","20.6","0.08","0.17","0.23","0.03","2.6","0.001","2.4"
"Mirs Bay","MM3","2017-01-19","1","Surface Water","0.4","0.07","1","92","7","<1","<1","0.03","0.004","0.002","8.2","0.5","30.7","2.5","0.66","3.7","20.1","0.1","0.28","0.31","0.02","1.8","0.004","0.8"
"Mirs Bay","MM3","2017-01-19","1","Middle Water","0.3","0.064","0.6","92","7","1","1","0.015","0.003","0.009","8.2","0.5","30.8","2.5","0.62","3","19.5","0.08","0.36","0.38","0.03","2.6","0.003","0.5"
"Mirs Bay","MM3","2017-01-19","1","Bottom Water","0.2","0.068","<0.2","90","6.9","<1","<1","0.011","0.003","0.009","8.2","<0.2","30.8","2.5","0.64","2.4","19.4","0.08","0.29","0.3","0.02","1.1","0.003","0.6"
"Mirs Bay","MM3","2017-02-08","1","Surface Water","0.7","0.042","1.2","95","7.3","<1","<1","0.009","0.004","0.004","8.1","1.2","30.9","3","0.61","9.4","19.1","0.06","0.72","0.73","<0.02","3.3","0.002","2.1"
"Mirs Bay","MM3","2017-02-08","1","Middle Water","0.6","0.046","1.3","94","7.2","<1","1","0.013","0.005","0.005","8.1","0.6","30.9","3","0.73","11","19.1","0.06","1.2","1.22","0.03","3","0.002","2.4"
"Mirs Bay","MM3","2017-02-08","1","Bottom Water","0.5","0.046","0.9","94","7.2","<1","<1","0.017","0.007","0.005","8.1","0.6","31","3","0.85","15","19","0.07","0.25","0.27","0.02","3.7","0.002","2.4"
"Mirs Bay","MM3","2017-03-16","1","Surface Water","0.9","0.064","1.5","89","7","<1","<1","0.048","0.01","0.002","8","<0.2","31.7","4","1","6.3","18","0.12","0.48","0.54","<0.02","1.4","0.002","1.2"
"Mirs Bay","MM3","2017-03-16","1","Middle Water","0.8","0.068","0.4","89","6.9","<1","1","0.048","0.009","0.008","8","0.4","31.7","4","1","9","18","0.13","0.35","0.41","0.02","1.4","0.002","1.8"
"Mirs Bay","MM3","2017-03-16","1","Bottom Water","0.7","0.074","1.1","86","6.7","<1","<1","0.043","0.009","0.009","8","0.6","31.8","4","1.1","11","17.9","0.13","0.62","0.67","0.02","2.4","0.002","2.3"
"Mirs Bay","MM3","2017-04-24","1","Surface Water","0.5","0.026","0.7","84","6","<1","<1","<0.002","<0.002","0.003","8.1","0.6","32.8","5","0.81","8.6","22.5","0.03","0.65","0.65","0.04","7.5","0.001","1.4"
"Mirs Bay","MM3","2017-04-24","1","Middle Water","0.7","0.034","1","63","4.5","1","1","<0.002","<0.002","0.005","8","<0.2","33.7","5","0.99","10","22.2","0.04","0.42","0.42","0.04","1.4","0.001","1.8"
"Mirs Bay","MM3","2017-04-24","1","Bottom Water","0.5","0.033","0.4","45","3.2","<1","<1","<0.002","<0.002","0.003","7.9","<0.2","34.1","5","1","12","22.1","0.04","0.38","0.38","0.03","2.7","0.001","2.2"
"Mirs Bay","MM3","2017-05-26","1","Surface Water","1.4","0.044","4.6","84","5.7","1","2","0.011","0.003","0.002","8.2","1.1","32.4","4","0.34","6.2","25.9","0.06","0.67","0.68","0.03","3.1","0.003","2.2"
"Mirs Bay","MM3","2017-05-26","1","Middle Water","1.5","0.043","2.4","94","6.4","4","5","0.01","0.004","0.002","8.2","0.7","32.4","4","0.34","6.9","25.7","0.06","0.52","0.53","0.02","0.3","0.003","1.6"
"Mirs Bay","MM3","2017-05-26","1","Bottom Water","0.9","0.039","1.8","72","4.9","<1","1","0.007","0.006","0.002","8.1","0.8","32.8","4","0.43","6","25.2","0.05","0.35","0.36","<0.02","1.5","0.002","1.4"
"Mirs Bay","MM3","2017-06-15","1","Surface Water","1.5","0.048","0.8","87","5.7","59","150","0.072","0.005","0.003","8.1","0.6","29.3","3","0.94","0.9","29","0.13","0.27","0.35","<0.02","2.5","0.004","<0.5"
"Mirs Bay","MM3","2017-06-15","1","Middle Water","1.2","0.029","0.8","88","5.7","3","45","0.014","0.005","0.003","8.1","0.3","31.5","3","0.56","1.8","28.9","0.05","0.28","0.3","<0.02","1.1","0.002","0.5"
"Mirs Bay","MM3","2017-06-15","1","Bottom Water","0.9","0.05","0.5","79","5.1","23","130","0.011","0.008","0.005","8","<0.2","32.1","3","0.75","2.7","29","0.07","0.51","0.53","<0.02","1.8","0.003","0.5"
"Mirs Bay","MM3","2017-07-14","1","Surface Water","2.7","0.018","9.7","134","8.7","<1","<1","0.1","0.01","0.007","8.3","1.1","25.8","3","0.49","2.2","30.5","0.13","0.17","0.28","0.04","0.8","0.002","1.7"
"Mirs Bay","MM3","2017-07-14","1","Middle Water","1.8","0.03","7.6","125","8.1","<1","<1","0.082","0.005","<0.002","8.2","2.5","27.1","3","0.44","1.8","29.9","0.12","0.16","0.25","0.03","0.6","0.003","1.4"
"Mirs Bay","MM3","2017-07-14","1","Bottom Water","0.7","0.1","0.9","21","1.5","1","1","0.028","0.045","0.022","7.8","0.5","34.1","3","2.1","3.1","23.5","0.17","0.22","0.29","0.03","2","0.002","0.9"
"Mirs Bay","MM3","2017-08-25","1","Surface Water","1.8","0.015","5.3","100","6.5","3","10","<0.002","<0.002","0.01","8.3","0.4","33.2","3","0.48","10","28.4","0.02","0.55","0.55","0.05","0.6","0.001","2.6"
"Mirs Bay","MM3","2017-08-25","1","Middle Water","0.8","0.025","5.2","74","4.9","8","19","0.002","0.004","0.015","8.2","0.3","33.7","3","0.71","12","26","0.03","0.26","0.27","0.1","1.5","0.002","2.3"
"Mirs Bay","MM3","2017-08-25","1","Bottom Water","0.7","0.063","2.2","49","3.3","<1","<1","<0.002","0.008","0.023","8.1","2.2","34.1","3","1.2","14","24.5","0.07","0.93","0.94","0.06","3.4","0.003","3"
"Mirs Bay","MM3","2017-09-21","1","Surface Water","1.3","0.011","1.4","113","7.1","<1","<1","<0.002","<0.002","0.005","8.1","<0.2","30.4","2.5","0.16","8.2","31","0.02","1.2","1.2","<0.02","0.7","0.001","2.8"
"Mirs Bay","MM3","2017-09-21","1","Middle Water","1.5","0.007","1.9","108","6.9","<1","<1","<0.002","<0.002","0.005","8.1","0.4","30.8","2.5","0.2","7.4","29.8","0.01","1.2","1.2","<0.02","0.7","0","2.2"
"Mirs Bay","MM3","2017-09-21","1","Bottom Water","1","0.022","1","52","3.3","<1","<1","<0.002","0.02","0.006","7.8","0.3","32","2.5","0.78","7","28.6","0.04","0.71","0.73","<0.02","0.8","0.001","1.8"
"Mirs Bay","MM3","2017-10-25","1","Surface Water","1.6","0.021","1.7","100","6.7","<1","<1","<0.002","0.004","0.005","8","1.5","31.7","4","0.77","1.1","26.3","0.03","0.24","0.25","<0.02","8.8","0.001","0.8"
"Mirs Bay","MM3","2017-10-25","1","Middle Water","1.4","0.009","5.9","104","7","1","1","<0.002","0.012","0.004","7.9","2.2","32.4","4","0.77","2.8","26.1","0.02","0.19","0.2","0.03","0.8","0","1.3"
"Mirs Bay","MM3","2017-10-25","1","Bottom Water","1.3","0.011","3.2","88","5.9","<1","<1","0.007","0.024","0.006","7.9","1.1","32.6","4","0.92","3","26.2","0.04","0.76","0.79","<0.02","2","0","0.9"
"Mirs Bay","MM3","2017-11-13","1","Surface Water","1","0.025","0.7","93","6.4","<1","1","<0.002","0.005","0.003","7.8","0.6","32.7","2","0.34","5.8","24.8","0.03","0.36","0.37","<0.02","6.2","0.001","1"
"Mirs Bay","MM3","2017-11-13","1","Middle Water","1","0.021","1.1","95","6.5","<1","1","<0.002","0.005","0.003","7.8","0.5","32.8","2","0.31","9.2","24.8","0.03","0.24","0.25","<0.02","1.8","0.001","1.8"
"Mirs Bay","MM3","2017-11-13","1","Bottom Water","0.7","0.021","0.9","96","6.6","<1","<1","<0.002","0.003","0.003","7.8","0.8","32.8","2","0.31","9.2","24.8","0.03","0.51","0.52","<0.02","1.8","0.001","2"
"Mirs Bay","MM3","2017-12-13","1","Surface Water","0.7","0.023","1.1","89","6.6","<1","<1","0.042","0.011","0.01","7.9","0.8","33.1","2.5","0.8","7.5","20.4","0.08","0.1","0.15","0.04","1.3","0.001","1.9"
"Mirs Bay","MM3","2017-12-13","1","Middle Water","0.7","0.02","1","94","7","<1","<1","0.046","0.011","0.01","7.9","0.9","33.2","2.5","0.8","12","20.4","0.08","0.26","0.32","0.04","1.7","0.001","1.7"
"Mirs Bay","MM3","2017-12-13","1","Bottom Water","0.5","0.017","0.6","93","6.9","<1","<1","<0.002","0.002","0.005","7.9","0.6","33.2","2.5","1.4","16","20.4","0.02","0.08","0.08","0.03","4.1","0","2.5"
"Mirs Bay","MM4","2017-01-19","1","Surface Water","0.3","0.059","0.4","85","6.5","<1","<1","0.011","0.004","<0.002","8.2","<0.2","30.8","3","0.58","3.6","19.8","0.07","0.35","0.37","<0.02","3.7","0.003","0.8"
"Mirs Bay","MM4","2017-01-19","1","Middle Water","0.2","0.065","1","91","7","<1","<1","0.014","0.005","0.009","8.2","<0.2","30.8","3","0.58","3.3","19.2","0.08","0.56","0.58","0.04","1.7","0.003","0.6"
"Mirs Bay","MM4","2017-01-19","1","Bottom Water","0.2","0.069","0.5","89","6.9","<1","1","0.017","0.006","<0.002","8.2","<0.2","30.8","3","0.68","6.6","19.1","0.09","0.35","0.37","0.04","3.6","0.003","1"
"Mirs Bay","MM4","2017-02-08","1","Surface Water","0.9","0.049","2.5","94","7.3","<1","<1","0.03","0.009","0.005","8.1","0.9","31","3","0.98","9.2","18.9","0.09","1","1.04","0.02","8.9","0.002","2.1"
"Mirs Bay","MM4","2017-02-08","1","Middle Water","0.8","0.044","0.6","94","7.3","<1","<1","0.033","0.01","0.006","8.1","0.5","31","3","1","12","18.8","0.09","0.87","0.91","0.03","2.8","0.002","2"
"Mirs Bay","MM4","2017-02-08","1","Bottom Water","0.8","0.042","0.7","98","7.6","<1","<1","0.036","0.01","0.006","8.1","1.5","31","3","1","26","18.9","0.09","0.28","0.33","0.03","16.9","0.001","4.1"
"Mirs Bay","MM4","2017-03-16","1","Surface Water","0.8","0.051","1.2","93","7.3","<1","<1","0.034","0.005","0.008","8.1","<0.2","31.7","5.5","0.86","6.7","17.9","0.09","0.48","0.52","<0.02","2.2","0.002","1.4"
"Mirs Bay","MM4","2017-03-16","1","Middle Water","0.8","0.06","0.6","90","7.1","<1","<1","0.038","0.008","0.009","8.1","0.5","31.8","5.5","0.99","9","17.9","0.11","0.4","0.45","<0.02","0.7","0.002","2.2"
"Mirs Bay","MM4","2017-03-16","1","Bottom Water","0.7","0.077","0.8","76","6","<1","<1","0.046","0.011","0.011","8","<0.2","32","5.5","1.2","15","17.9","0.13","0.41","0.47","<0.02","5.2","0.002","2.8"
"Mirs Bay","MM4","2017-04-24","1","Surface Water","0.4","0.022","0.4","93","6.6","<1","<1","<0.002","<0.002","0.004","8.1","0.4","32.9","4.5","0.72","9.9","22.4","0.03","0.28","0.28","<0.02","0.2","0.001","1.8"
"Mirs Bay","MM4","2017-04-24","1","Middle Water","0.5","0.026","0.8","79","5.7","<1","<1","<0.002","0.003","0.004","8.1","0.2","33.6","4.5","0.8","13","22.2","0.03","0.25","0.26","0.08","1.8","0.001","2"
"Mirs Bay","MM4","2017-04-24","1","Bottom Water","1.4","0.031","0.4","58","4.1","<1","<1","<0.002","<0.002","0.006","8","<0.2","34.1","4.5","0.91","14","22.2","0.04","0.3","0.3","0.05","4.1","0.001","2.4"
"Mirs Bay","MM4","2017-05-26","1","Surface Water","0.9","0.035","1","91","6.2","<1","<1","0.006","0.006","0.002","8.1","0.7","32.4","6","0.38","5","25.7","0.05","0.4","0.41","0.02","1.3","0.002","1.3"
"Mirs Bay","MM4","2017-05-26","1","Middle Water","1.2","0.04","1.1","92","6.3","<1","1","0.006","0.009","0.003","8.1","0.3","32.6","6","0.48","7.7","25.5","0.06","0.48","0.5","<0.02","0.4","0.002","1.8"
"Mirs Bay","MM4","2017-05-26","1","Bottom Water","0.7","0.044","1.3","65","4.5","<1","1","0.008","0.022","0.004","8","0.6","32.8","6","0.74","6.8","25.1","0.07","0.3","0.33","0.02","3","0.002","1.6"
"Mirs Bay","MM4","2017-06-15","1","Surface Water","1.1","0.023","0.7","84","5.5","2","22","0.038","0.003","0.002","8.1","0.5","30.8","2.5","0.58","0.8","28.9","0.06","0.13","0.17","<0.02","2.3","0.002","<0.5"
"Mirs Bay","MM4","2017-06-15","1","Middle Water","1.3","0.027","0.7","86","5.6","2","19","0.017","0.004","0.003","8.1","0.4","31.7","2.5","0.58","1.7","28.9","0.05","0.31","0.33","<0.02","1.6","0.002","<0.5"
"Mirs Bay","MM4","2017-06-15","1","Bottom Water","0.9","0.051","0.5","51","3.3","6","27","0.008","0.008","0.006","8","<0.2","32.7","2.5","0.74","3.6","27.8","0.07","0.4","0.42","<0.02","2.5","0.002","0.7"
"Mirs Bay","MM4","2017-07-14","1","Surface Water","2.7","0.021","13","142","9.3","<1","1","0.16","0.018","0.003","8.4","1.2","23.8","2","0.59","2.4","30.6","0.2","0.24","0.42","0.04","1","0.003","1.7"
"Mirs Bay","MM4","2017-07-14","1","Middle Water","1.5","0.031","3.5","60","4.1","<1","<1","0.088","0.002","<0.002","8","2.1","32.3","2","0.58","1","25.4","0.12","0.16","0.25","0.04","2.5","0.001","0.8"
"Mirs Bay","MM4","2017-07-14","1","Bottom Water","1.4","0.019","4.7","28","2.1","<1","3","0.086","0.025","0.005","7.8","0.9","34.3","2","1.2","3.3","23.2","0.13","0.21","0.32","<0.02","2.9","0","1.3"
"Mirs Bay","MM4","2017-08-25","1","Surface Water","1.1","0.007","2.3","86","5.5","<1","1","<0.002","<0.002","0.009","8.2","0.8","33.5","2.5","0.44","9.6","28.6","0.01","0.29","0.29","0.04","0.3","0.001","2.2"
"Mirs Bay","MM4","2017-08-25","1","Middle Water","0.9","0.016","5.2","74","5","1","3","<0.002","<0.002","0.013","8.2","0.7","33.7","2.5","0.65","9.9","26.2","0.02","0.3","0.3","0.06","1","0.001","2.5"
"Mirs Bay","MM4","2017-08-25","1","Bottom Water","0.4","0.057","2","42","2.9","6","24","<0.002","0.01","0.026","8","<0.2","34.2","2.5","1.2","12","24.1","0.07","0.44","0.45","0.05","3","0.002","2.6"
"Mirs Bay","MM4","2017-09-21","1","Surface Water","1.6","0.008","0.8","115","7.2","<1","4","<0.002","<0.002","0.004","8.1","0.7","30.6","3","0.15","7.8","30.7","0.01","0.95","0.95","<0.02","0.6","0.001","2.7"
"Mirs Bay","MM4","2017-09-21","1","Middle Water","1.4","0.007","1.3","115","7.3","<1","<1","<0.002","<0.002","0.004","8.1","1.1","30.9","3","0.13","7.5","29.9","0.01","1.2","1.2","<0.02","0.5","0.001","2.5"
"Mirs Bay","MM4","2017-09-21","1","Bottom Water","1.6","0.025","0.8","76","4.9","<1","<1","<0.002","0.007","0.004","7.9","0.6","32.1","3","0.4","6.6","28.7","0.03","1.2","1.21","<0.02","0.3","0.001","1.9"
"Mirs Bay","MM4","2017-10-25","1","Surface Water","1.4","0.01","2.4","95","6.4","<1","<1","<0.002","<0.002","0.004","8","1.1","31.7","4","0.58","1.6","26.3","0.01","0.24","0.24","<0.02","4.2","0","0.8"
"Mirs Bay","MM4","2017-10-25","1","Middle Water","1.3","0.01","4","100","6.7","<1","<1","<0.002","0.012","0.004","7.9","2.8","32.3","4","0.79","3.4","26","0.02","0.29","0.3","0.02","2.2","0","1.1"
"Mirs Bay","MM4","2017-10-25","1","Bottom Water","1.3","0.012","2.5","94","6.3","<1","<1","0.013","0.025","0.008","7.9","0.5","32.5","4","0.96","4.7","26.2","0.05","0.33","0.37","<0.02","3.5","0","0.9"
"Mirs Bay","MM4","2017-11-13","1","Surface Water","1.1","0.01","2.2","92","6.3","<1","1","<0.002","0.006","0.003","7.8","0.2","32.7","2","0.4","6.2","24.7","0.02","0.3","0.31","<0.02","3","0","1.4"
"Mirs Bay","MM4","2017-11-13","1","Middle Water","0.8","0.013","1.6","92","6.3","<1","<1","0.002","0.008","0.006","7.8","0.7","32.7","2","0.39","9.6","24.7","0.02","0.68","0.69","<0.02","2.4","0","2"
"Mirs Bay","MM4","2017-11-13","1","Bottom Water","0.7","0.022","2.2","92","6.3","1","1","<0.002","0.011","0.005","7.8","0.3","32.7","2","0.45","10","24.7","0.04","0.25","0.26","<0.02","2.6","0.001","2"
"Mirs Bay","MM4","2017-12-13","1","Surface Water","0.6","0.007","1","87","6.4","<1","<1","0.058","0.017","0.017","7.9","0.5","33.2","2.5","1.5","14","20.5","0.08","0.17","0.25","0.11","3.6","0","2.5"
"Mirs Bay","MM4","2017-12-13","1","Middle Water","0.5","0.008","0.6","91","6.7","<1","<1","0.042","0.018","0.01","7.9","0.6","33.2","2.5","0.99","11","20.5","0.07","0.06","0.12","0.02","3.3","0","1.9"
"Mirs Bay","MM4","2017-12-13","1","Bottom Water","0.6","0.005","0.5","92","6.8","<1","<1","0.041","0.016","0.01","7.9","0.4","33.2","2.5","1.5","12","20.5","0.06","0.06","0.12","0.02","4.2","0","1.6"
"Mirs Bay","MM5","2017-01-19","1","Surface Water","1.4","0.066","0.4","86","6.6","<1","<1","0.011","0.003","<0.002","8.2","<0.2","30.8","3","0.65","2.6","19.3","0.08","0.37","0.38","<0.02","13.4","0.003","0.5"
"Mirs Bay","MM5","2017-01-19","1","Middle Water","0.3","0.074","<0.2","89","6.9","<1","<1","0.011","0.003","0.003","8.2","<0.2","30.8","3","0.66","3","19.2","0.09","0.25","0.26","<0.02","1.4","0.003","0.8"
"Mirs Bay","MM5","2017-01-19","1","Bottom Water","0.1","0.083","0.6","86","6.6","<1","1","0.012","0.003","0.009","8.2","0.5","30.8","3","0.92","7","19.2","0.1","0.41","0.43","0.06","4.2","0.004","1"
"Mirs Bay","MM5","2017-02-08","1","Surface Water","1.7","0.059","1.4","97","7.5","<1","<1","0.017","0.008","0.005","8.1","0.8","31","3","0.88","7.6","19","0.08","0.86","0.89","0.03","1.3","0.002","1.9"
"Mirs Bay","MM5","2017-02-08","1","Middle Water","0.6","0.035","0.5","96","7.4","<1","<1","0.02","0.008","0.005","8.1","<0.2","31","3","0.89","8.2","19","0.06","0.48","0.51","0.02","1","0.001","1.5"
"Mirs Bay","MM5","2017-02-08","1","Bottom Water","0.5","0.02","1","96","7.5","<1","<1","0.12","0.018","0.013","8","0.6","31","3","1.3","24","18","0.16","0.23","0.37","<0.02","13.6","0.001","2.8"
"Mirs Bay","MM5","2017-03-16","1","Surface Water","1","0.048","2.4","92","7.2","<1","<1","0.04","0.007","0.008","8","<0.2","31.7","5.5","0.96","7.8","17.9","0.1","0.27","0.32","<0.02","0.9","0.001","1.8"
"Mirs Bay","MM5","2017-03-16","1","Middle Water","0.9","0.057","1.2","89","7","<1","<1","0.039","0.007","0.009","8","0.2","31.8","5.5","0.95","9.8","17.9","0.1","1","1.05","0.05","0.6","0.002","2.1"
"Mirs Bay","MM5","2017-03-16","1","Bottom Water","0.7","0.067","0.9","88","6.9","<1","<1","0.042","0.007","0.01","8","<0.2","32","5.5","0.93","7","17.8","0.12","0.32","0.37","<0.02","2.3","0.002","1.6"
"Mirs Bay","MM5","2017-04-24","1","Surface Water","0.5","0.016","0.6","95","6.8","<1","<1","<0.002","<0.002","0.003","8.1","<0.2","32.9","6","0.63","9.1","22.3","0.02","0.29","0.29","<0.02","0.1","0.001","1.4"
"Mirs Bay","MM5","2017-04-24","1","Middle Water","1.4","0.017","0.6","85","6.1","<1","<1","0.002","<0.002","0.003","8.1","0.2","33.3","6","0.68","9","22.2","0.02","0.27","0.27","0.07","0.1","0.001","1.5"
"Mirs Bay","MM5","2017-04-24","1","Bottom Water","1.8","0.059","0.6","71","5.1","<1","2","<0.002","<0.002","0.003","8","<0.2","34.1","6","0.82","19","22.2","0.06","0.3","0.3","0.04","2.4","0.002","2.6"
"Mirs Bay","MM5","2017-05-26","1","Surface Water","0.9","0.046","1.5","95","6.4","<1","1","0.008","0.005","0.003","8.1","0.2","32.3","5","0.35","5.5","25.7","0.06","0.34","0.35","0.03","2.7","0.003","1.3"
"Mirs Bay","MM5","2017-05-26","1","Middle Water","0.9","0.038","1.4","92","6.3","<1","<1","0.008","0.005","0.002","8.1","0.4","32.5","5","0.38","5.9","25.6","0.05","0.37","0.38","<0.02","0.2","0.002","1.4"
"Mirs Bay","MM5","2017-05-26","1","Bottom Water","0.9","0.039","1.4","78","5.3","<1","<1","0.012","0.017","0.004","8.1","0.5","32.8","5","0.56","7","25.3","0.07","0.23","0.26","0.02","0.9","0.002","1.6"
"Mirs Bay","MM5","2017-06-15","1","Surface Water","0.9","0.03","1.3","81","5.3","1","21","0.046","0.003","<0.002","8.1","0.4","29.9","2.5","0.67","0.9","29","0.08","0.28","0.33","<0.02","5.6","0.002","<0.5"
"Mirs Bay","MM5","2017-06-15","1","Middle Water","0.8","0.041","0.7","87","5.6","6","55","<0.002","0.006","0.003","8","0.3","31.9","2.5","0.55","0.8","29","0.05","0.7","0.71","<0.02","0.3","0.003","<0.5"
"Mirs Bay","MM5","2017-06-15","1","Bottom Water","0.6","0.055","1","56","3.7","3","36","0.009","0.013","0.004","7.9","0.3","32.9","2.5","0.87","1.6","26.7","0.08","0.5","0.52","0.03","3.7","0.002","0.5"
"Mirs Bay","MM5","2017-07-14","1","Surface Water","2.6","0.018","16","146","9.6","<1","2","0.17","0.019","<0.002","8.4","1.1","23.5","2.5","0.61","3.6","30.8","0.21","0.23","0.42","<0.02","0.9","0.003","2.9"
