"Water Control Zone","Station","Dates","Sample No","Depth","5-day Biochemical Oxygen Demand (mg/L)","Ammonia Nitrogen (mg/L)","Chlorophyll-a (μg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","E. coli (cfu/100mL)","Faecal Coliforms (cfu/100mL)","Nitrate Nitrogen (mg/L)","Nitrite Nitrogen (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeo-pigments (μg/L)","Salinity (psu)","Secchi Disc Depth (M)","Silica (mg/L)","Suspended Solids (mg/L)","Temperature (°C)","Total Inorganic Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Nitrogen (mg/L)","Total Phosphorus (mg/L)","Turbidity (NTU)","Unionised Ammonia (mg/L)","Volatile Suspended Solids (mg/L)"
"Mirs Bay","MM13","2015-12-07","1","Middle Water","0.6","0.022","0.8","91","6.6","<1","<1","0.016","0.038","0.009","7.8","<0.2","33.1","3","0.63","25","22","0.08","0.09","0.14","0.04","6.6","<0.001","3.2"
"Mirs Bay","MM13","2015-12-07","1","Bottom Water","0.6","0.021","0.7","92","6.6","<1","<1","0.015","0.038","0.008","7.8","0.5","33.1","3","0.63","33","22","0.07","0.14","0.19","0.04","9.7","<0.001","5.4"
"Mirs Bay","MM14","2015-01-16","1","Surface Water","0.3","0.013","1.7","99","8","<1","<1","0.11","0.014","0.007","8.1","1.6","31.6","3","0.79","<0.5","16.6","0.14","0.4","0.52","<0.02","1.2","<0.001","<0.5"
"Mirs Bay","MM14","2015-01-16","1","Middle Water","0.3","0.018","1.3","98","7.9","<1","<1","0.055","0.013","0.004","8.1","1","31.6","3","0.8","1.4","16.4","0.09","0.31","0.38","<0.02","1.2","<0.001","<0.5"
"Mirs Bay","MM14","2015-01-16","1","Bottom Water","<0.1","0.018","1.5","98","7.9","<1","<1","0.1","0.014","0.005","8.1","1.3","31.6","3","0.82","2.5","16.4","0.13","0.19","0.3","0.02","0.8","<0.001","0.7"
"Mirs Bay","MM14","2015-02-12","1","Surface Water","0.6","0.012","2.5","100","8.1","<1","<1","0.11","0.01","0.01","7.9","<0.2","31.7","4.8","0.55","5.6","16.5","0.13","0.16","0.28","<0.02","1.6","<0.001","0.8"
"Mirs Bay","MM14","2015-02-12","1","Middle Water","0.6","0.27","2.5","101","8.2","<1","<1","0.11","0.011","0.017","7.9","<0.2","31.8","4.8","0.51","2","15.9","0.39","0.98","1.1","0.11","1.4","0.005","0.6"
"Mirs Bay","MM14","2015-02-12","1","Bottom Water","0.6","0.018","1.1","98","8","<1","<1","0.088","0.009","0.007","7.9","0.2","31.9","4.8","0.49","1.9","16","0.12","0.21","0.31","<0.02","2.2","<0.001","0.6"
"Mirs Bay","MM14","2015-03-16","1","Surface Water","0.2","0.016","1.4","94","7.2","<1","<1","0.017","0.004","0.006","7.9","0.6","33.8","5","0.18","8.8","19.1","0.04","0.22","0.24","<0.02","0.8","<0.001","2.2"
"Mirs Bay","MM14","2015-03-16","1","Middle Water","0.1","0.013","1","98","7.2","<1","<1","0.008","<0.002","0.007","7.9","<0.2","34.3","5","0.12","8","20","0.02","0.25","0.26","<0.02","0.8","<0.001","2"
"Mirs Bay","MM14","2015-03-16","1","Bottom Water","<0.1","0.017","1.1","94","7","<1","<1","0.015","0.003","0.008","7.9","<0.2","34.3","5","0.17","3.8","19.9","0.04","0.2","0.22","<0.02","3.3","<0.001","0.6"
"Mirs Bay","MM14","2015-04-16","1","Surface Water","0.5","0.014","0.6","101","7.2","<1","<1","0.006","0.003","0.006","7.9","<0.2","33.8","4.5","0.29","3.4","22.7","0.02","0.05","0.06","0.03","1","<0.001","0.6"
"Mirs Bay","MM14","2015-04-16","1","Middle Water","0.4","0.016","0.9","94","6.8","<1","<1","0.002","<0.002","<0.002","7.9","2.3","34","4.5","0.34","1.2","21.6","0.02","0.07","0.07","<0.02","1.2","<0.001","<0.5"
"Mirs Bay","MM14","2015-04-16","1","Bottom Water","0.2","0.01","0.8","94","6.8","<1","39","<0.002","0.004","0.006","7.9","0.3","34.2","4.5","0.27","3.5","21.7","0.02","<0.05","0.06","<0.02","2.6","<0.001","0.6"
"Mirs Bay","MM14","2015-05-11","1","Surface Water","0.4","0.026","0.9","97","6.6","<1","<1","0.18","0.017","0.004","8.2","0.6","30.6","5","0.11","0.8","26.2","0.22","0.21","0.41","0.03","2.3","0.002","0.6"
"Mirs Bay","MM14","2015-05-11","1","Middle Water","0.4","0.022","1.5","92","6.3","<1","<1","<0.002","0.003","0.005","8.1","<0.2","34","5","0.08","0.8","24.3","0.03","0.11","0.12","<0.02","2.3","0.001","0.6"
"Mirs Bay","MM14","2015-05-11","1","Bottom Water","0.5","0.05","2.1","76","5.3","<1","<1","0.002","0.003","0.005","8.1","<0.2","34.1","5","0.4","5.4","23.6","0.06","0.19","0.2","0.02","4.3","0.002","1.5"
"Mirs Bay","MM14","2015-06-19","1","Surface Water","3.1","0.048","13","129","8.7","<1","1","0.079","0.017","0.003","8.1","1","31.5","2.1","0.68","5.9","26.6","0.14","0.29","0.39","<0.02","2.8","0.003","3"
"Mirs Bay","MM14","2015-06-19","1","Middle Water","1.1","0.014","1","58","4.1","<1","<1","0.05","0.012","0.008","7.9","<0.2","34.3","2.1","0.88","2.1","23","0.08","0.09","0.15","<0.02","13.5","<0.001","0.7"
"Mirs Bay","MM14","2015-06-19","1","Bottom Water","1.6","0.015","2.6","63","4.5","<1","<1","0.046","0.01","0.007","7.9","<0.2","34.4","2.1","0.78","10","22.3","0.07","0.08","0.14","0.02","4","<0.001","2.4"
"Mirs Bay","MM14","2015-07-13","1","Surface Water","0.8","0.01","0.6","101","6.5","<1","<1","<0.002","<0.002","0.006","8.3","<0.2","32.8","4.8","0.26","1.8","28.8","0.01","0.18","0.18","<0.02","2.3","0.001","0.6"
"Mirs Bay","MM14","2015-07-13","1","Middle Water","0.4","0.016","0.9","95","6.4","<1","<1","<0.002","0.003","0.006","8.4","0.4","33.4","4.8","0.27","11","26","0.02","0.16","0.17","<0.02","2.2","0.002","2.6"
"Mirs Bay","MM14","2015-07-13","1","Bottom Water","0.4","0.021","0.7","45","3.1","<1","<1","0.023","0.018","0.011","8.2","0.9","34.2","4.8","0.94","2.4","23.2","0.06","0.15","0.19","0.02","4.3","0.001","0.6"
"Mirs Bay","MM14","2015-08-13","1","Surface Water","1.5","0.031","13","105","7.2","<1","1","0.026","0.007","0.004","8","2","32.2","4","0.15","2.4","25.4","0.06","0.47","0.5","0.05","2.7","0.001","1.2"
"Mirs Bay","MM14","2015-08-13","1","Middle Water","0.4","0.016","1.7","68","4.8","<1","1","0.023","0.014","0.01","7.9","<0.2","34.4","4","0.58","2.9","22.3","0.05","0.26","0.3","0.06","3","<0.001","1.7"
"Mirs Bay","MM14","2015-08-13","1","Bottom Water","0.4","0.02","1.3","62","4.4","<1","1","0.036","0.018","0.014","7.8","<0.2","34.5","4","1","3.8","22.1","0.07","0.27","0.32","0.04","6.4","<0.001","2.6"
"Mirs Bay","MM14","2015-09-07","1","Surface Water","0.8","0.023","3.5","91","6","<1","<1","0.009","0.006","0.006","8.1","0.8","33.3","4.7","0.65","1","26.6","0.04","0.26","0.28","0.08","2.3","0.001","0.9"
"Mirs Bay","MM14","2015-09-07","1","Middle Water","0.4","0.028","1.5","62","4.3","<1","<1","0.019","0.016","0.013","8.3","1.7","34.1","4.7","0.87","1.7","23.8","0.06","0.25","0.29","0.07","2.2","0.002","0.8"
"Mirs Bay","MM14","2015-09-07","1","Bottom Water","0.2","0.015","2.2","46","3.3","<1","<1","0.091","0.006","0.019","8.2","1.2","34.5","4.7","1.3","5","21.7","0.11","0.24","0.34","0.06","5.9","<0.001","0.8"
"Mirs Bay","MM14","2015-10-08","1","Surface Water","0.1","0.012","1","88","5.8","<1","<1","0.016","0.04","0.013","7.9","<0.2","32.8","2.8","1.1","4.4","27.9","0.07","0.26","0.32","0.08","5.7","<0.001","1.2"
"Mirs Bay","MM14","2015-10-08","1","Middle Water","0.2","0.011","0.8","86","5.7","<1","<1","0.014","0.044","0.012","8","<0.2","32.9","2.8","1.2","6","27.6","0.07","0.22","0.28","0.07","5.8","<0.001","1.2"
"Mirs Bay","MM14","2015-10-08","1","Bottom Water","<0.1","0.013","0.7","87","5.7","<1","<1","0.004","0.035","0.009","8","<0.2","32.9","2.8","1.1","5.8","27.5","0.05","0.3","0.34","0.06","7.1","<0.001","1.6"
"Mirs Bay","MM14","2015-11-09","1","Surface Water","0.7","0.017","2.3","103","7","<1","<1","<0.002","<0.002","0.005","7.9","0.4","33.3","4","0.34","1.8","25.8","0.02","0.28","0.28","0.03","3","<0.001","0.9"
"Mirs Bay","MM14","2015-11-09","1","Middle Water","0.4","0.019","1.1","98","6.6","<1","<1","0.004","0.01","0.006","7.9","1","33.3","4","0.37","1.5","25.6","0.03","0.3","0.31","0.07","3","<0.001","0.8"
"Mirs Bay","MM14","2015-11-09","1","Bottom Water","0.2","0.028","0.7","91","6.2","<1","<1","0.006","0.019","0.007","7.9","0.7","33.4","4","0.52","7.4","25.5","0.05","0.26","0.29","0.06","6.4","0.001","0.8"
"Mirs Bay","MM14","2015-12-07","1","Surface Water","0.5","0.025","1","85","6.1","<1","1","0.014","0.03","0.009","7.7","0.3","33.3","2.5","0.73","32","22.7","0.07","0.09","0.13","0.07","8.3","<0.001","5.6"
"Mirs Bay","MM14","2015-12-07","1","Middle Water","0.6","0.03","1","92","6.5","<1","<1","0.015","0.03","0.01","7.8","<0.2","33.3","2.5","0.73","31","22.6","0.08","0.09","0.14","0.05","8.5","<0.001","4.2"
"Mirs Bay","MM14","2015-12-07","1","Bottom Water","0.6","0.027","1","92","6.6","<1","<1","0.014","0.031","0.01","7.8","0.6","33.3","2.5","0.73","35","22.7","0.07","0.07","0.12","0.1","12.5","<0.001","4.2"
"Mirs Bay","MM15","2015-01-16","1","Surface Water","0.4","0.025","0.6","99","7.9","<1","<1","0.13","0.011","0.009","8.1","<0.2","31.7","4","0.83","1","17.1","0.17","0.32","0.46","0.02","0.9","<0.001","0.6"
"Mirs Bay","MM15","2015-01-16","1","Middle Water","0.3","0.026","1","97","7.8","<1","<1","0.088","0.014","0.005","8.1","0.5","31.7","4","0.86","2.5","16.6","0.13","0.26","0.36","<0.02","0.8","<0.001","0.7"
"Mirs Bay","MM15","2015-01-16","1","Bottom Water","<0.1","0.022","<0.2","95","7.6","<1","<1","0.09","0.014","0.004","8.1","2.4","32","4","0.8","1.3","16.6","0.13","0.14","0.24","0.02","2.3","<0.001","<0.5"
"Mirs Bay","MM15","2015-02-12","1","Surface Water","0.6","0.012","0.9","94","7.6","<1","<1","0.095","0.011","0.006","7.9","0.6","31.7","5.2","0.56","7.6","16","0.12","0.16","0.27","<0.02","1.5","<0.001","1.2"
"Mirs Bay","MM15","2015-02-12","1","Middle Water","0.5","0.011","1.4","99","8","<1","<1","0.069","0.009","0.007","7.9","<0.2","31.7","5.2","0.55","1.5","15.9","0.09","0.14","0.22","0.02","1.5","<0.001","1"
"Mirs Bay","MM15","2015-02-12","1","Bottom Water","0.6","0.025","1.4","96","7.8","<1","<1","0.087","0.01","0.005","7.9","1.1","31.8","5.2","0.55","2.5","16","0.12","0.15","0.25","<0.02","3.2","<0.001","0.6"
"Mirs Bay","MM15","2015-03-16","1","Surface Water","0.7","0.022","0.9","93","7.2","<1","<1","0.049","0.004","0.006","7.9","<0.2","32.7","6","0.31","0.8","17.9","0.08","0.32","0.37","<0.02","0.6","<0.001","0.8"
"Mirs Bay","MM15","2015-03-16","1","Middle Water","0.2","0.019","1.3","97","7.7","<1","<1","0.058","0.004","0.007","7.9","<0.2","32.8","6","0.33","8.9","17.2","0.08","0.22","0.28","<0.02","0.9","<0.001","2.6"
"Mirs Bay","MM15","2015-03-16","1","Bottom Water","0.1","0.029","0.9","93","7.2","<1","<1","0.029","0.003","0.007","7.9","<0.2","33.7","6","0.27","1.1","18.4","0.06","0.17","0.2","<0.02","2.2","<0.001","<0.5"
"Mirs Bay","MM15","2015-04-16","1","Surface Water","0.4","0.012","1.8","104","7.5","<1","<1","<0.002","<0.002","0.005","8","<0.2","33.6","6.1","0.33","<0.5","22.1","0.02","<0.05","0.05","<0.02","0.9","<0.001","<0.5"
"Mirs Bay","MM15","2015-04-16","1","Middle Water","0.3","0.02","1","93","6.7","<1","<1","0.002","<0.002","0.006","7.9","1.8","34","6.1","0.34","1.7","21.5","0.02","<0.05","0.05","<0.02","1.5","<0.001","<0.5"
"Mirs Bay","MM15","2015-04-16","1","Bottom Water","0.2","0.008","<0.2","88","6.4","<1","<1","0.004","0.004","0.006","7.9","1.1","34.1","6.1","0.39","3.4","21.4","0.02","<0.05","0.06","<0.02","3.4","<0.001","0.6"
"Mirs Bay","MM15","2015-05-11","1","Surface Water","0.5","0.019","0.8","98","6.7","<1","<1","0.11","0.01","0.005","8.2","<0.2","31.7","4.8","0.09","0.6","26","0.14","0.17","0.29","<0.02","2.2","0.001","<0.5"
"Mirs Bay","MM15","2015-05-11","1","Middle Water","0.6","0.022","0.9","103","7","<1","<1","0.042","0.006","0.005","8.2","0.9","32.8","4.8","0.06","1.5","25.8","0.07","0.2","0.25","<0.02","2.2","0.002","1"
"Mirs Bay","MM15","2015-05-11","1","Bottom Water","0.3","0.026","2.6","88","6","<1","1","<0.002","0.004","0.005","8.1","0.9","33.8","4.8","0.18","4.5","24.7","0.03","0.15","0.16","<0.02","3.4","0.001","1"
"Mirs Bay","MM15","2015-06-19","1","Surface Water","2.2","0.014","1.8","108","7","<1","<1","<0.002","<0.002","0.005","8","<0.2","33.9","1.6","0.14","1.6","27.5","0.02","0.12","0.12","<0.02","2.3","<0.001","0.9"
"Mirs Bay","MM15","2015-06-19","1","Middle Water","1.7","0.01","3.8","53","3.8","<1","<1","0.014","0.008","0.007","7.9","<0.2","34.4","1.6","0.67","2.1","22.7","0.03","0.12","0.14","<0.02","3","<0.001","0.6"
"Mirs Bay","MM15","2015-06-19","1","Bottom Water","0.4","0.018","1.5","61","4.3","<1","<1","0.056","0.011","0.009","7.9","<0.2","34.4","1.6","0.89","13","22.4","0.09","0.09","0.16","0.03","4.7","<0.001","2.6"
"Mirs Bay","MM15","2015-07-13","1","Surface Water","0.9","0.012","0.3","94","6.1","<1","1","<0.002","0.003","0.006","8.3","0.5","33.2","3.9","0.39","10","28.4","0.02","0.14","0.15","<0.02","2.3","0.001","2.3"
"Mirs Bay","MM15","2015-07-13","1","Middle Water","0.7","0.015","0.3","84","5.7","<1","<1","<0.002","0.005","0.007","8.4","0.7","33.7","3.9","0.35","11","25","0.02","0.13","0.14","<0.02","2.3","0.001","2.9"
"Mirs Bay","MM15","2015-07-13","1","Bottom Water","0.2","0.023","0.7","46","3.2","<1","<1","0.017","0.012","0.01","8.1","<0.2","34.2","3.9","0.9","1.8","23.4","0.05","0.19","0.22","0.02","3.3","0.001","0.6"
"Mirs Bay","MM15","2015-08-13","1","Surface Water","0.8","0.014","1.1","99","6.4","<1","<1","0.005","<0.002","0.005","7.9","<0.2","33.4","4.5","0.34","0.6","27.9","0.02","0.35","0.36","0.05","2.3","<0.001","<0.5"
"Mirs Bay","MM15","2015-08-13","1","Middle Water","0.6","0.024","1.4","80","5.6","<1","3","0.01","0.005","0.008","7.9","<0.2","34.3","4.5","0.33","0.8","23.5","0.04","0.31","0.33","0.04","2.3","<0.001","<0.5"
"Mirs Bay","MM15","2015-08-13","1","Bottom Water","0.2","0.012","1.2","47","3.4","<1","<1","0.077","0.014","0.017","7.8","<0.2","34.5","4.5","1.5","5.7","22.2","0.1","0.29","0.38","0.06","6","<0.001","2.9"
"Mirs Bay","MM15","2015-09-07","1","Surface Water","0.4","0.015","1.1","96","6.2","<1","<1","<0.002","0.002","0.006","8.1","1.1","33.3","3.4","0.46","0.6","28.2","0.02","0.19","0.19","0.07","2.3","<0.001","<0.5"
"Mirs Bay","MM15","2015-09-07","1","Middle Water","0.4","0.033","2","55","3.8","<1","<1","0.012","0.016","0.013","8","0.9","34.2","3.4","1","<0.5","23.8","0.06","0.27","0.3","0.06","2.2","0.001","<0.5"
"Mirs Bay","MM15","2015-09-07","1","Bottom Water","0.3","0.017","0.7","42","3","<1","<1","0.053","0.03","0.019","7.9","0.4","34.5","3.4","1.5","5.6","22.3","0.1","0.28","0.36","0.08","6","<0.001","0.9"
"Mirs Bay","MM15","2015-10-08","1","Surface Water","0.2","0.022","0.7","92","6","1","1","<0.002","0.027","0.006","7.9","0.4","32.8","2","1.1","4","28","0.05","0.26","0.29","0.06","4.7","<0.001","1.2"
"Mirs Bay","MM15","2015-10-08","1","Middle Water","0.1","0.013","0.6","90","5.9","<1","1","0.005","0.043","0.01","7.9","0.2","32.9","2","1.1","5","27.5","0.06","0.16","0.21","0.05","4.8","<0.001","1"
"Mirs Bay","MM15","2015-10-08","1","Bottom Water","0.2","0.013","0.6","89","5.9","<1","1","0.022","0.04","0.014","8","<0.2","32.9","2","1.2","4.4","27.5","0.08","0.28","0.34","0.08","5","<0.001","1.1"
"Mirs Bay","MM15","2015-11-09","1","Surface Water","0.4","0.019","1.6","96","6.4","<1","3","0.002","0.002","0.005","7.9","<0.2","33.3","4","0.37","2","26.1","0.02","0.37","0.37","0.1","3.3","<0.001","0.7"
"Mirs Bay","MM15","2015-11-09","1","Middle Water","0.4","0.019","2.1","101","6.8","<1","<1","0.003","0.008","0.007","7.9","<0.2","33.3","4","0.35","1.6","25.7","0.03","0.3","0.31","0.06","3","<0.001","0.6"
"Mirs Bay","MM15","2015-11-09","1","Bottom Water","0.4","0.026","1.1","94","6.4","<1","<1","0.005","0.014","0.008","7.9","<0.2","33.3","4","0.46","5.2","25.5","0.05","0.3","0.32","0.06","5.3","<0.001","0.6"
"Mirs Bay","MM15","2015-12-07","1","Surface Water","0.6","0.024","0.9","80","5.7","<1","1","0.01","0.035","0.009","7.7","0.2","33.4","2.7","0.66","23","22.4","0.07","0.07","0.12","0.04","29.2","<0.001","3.6"
"Mirs Bay","MM15","2015-12-07","1","Middle Water","0.7","0.024","1.1","91","6.5","1","1","0.011","0.034","0.009","7.8","<0.2","33.3","2.7","0.66","27","22.5","0.07","0.1","0.15","0.03","6.6","<0.001","4"
"Mirs Bay","MM15","2015-12-07","1","Bottom Water","<0.1","0.023","1","92","6.6","<1","<1","0.01","0.034","0.009","7.8","<0.2","33.3","2.7","0.65","26","22.5","0.07","0.17","0.21","0.05","6.7","<0.001","4.2"
"Mirs Bay","MM16","2015-01-16","1","Surface Water","0.4","0.031","0.8","97","7.8","<1","<1","0.072","0.015","0.005","8.1","<0.2","31.7","4","0.81","0.7","16.8","0.12","0.28","0.37","0.02","1","<0.001","<0.5"
"Mirs Bay","MM16","2015-01-16","1","Middle Water","0.2","0.03","0.3","95","7.6","<1","<1","0.071","0.007","0.004","8.1","0.3","31.8","4","0.7","3.8","16.7","0.11","0.32","0.4","<0.02","1.1","<0.001","0.7"
"Mirs Bay","MM16","2015-01-16","1","Bottom Water","0.2","0.042","<0.2","94","7.5","<1","<1","0.062","0.007","0.005","8.1","0.7","31.9","4","0.54","1.3","16.6","0.11","0.18","0.25","<0.02","3.5","0.001","0.6"
"Mirs Bay","MM16","2015-02-12","1","Surface Water","0.7","0.018","1.1","92","7.4","<1","<1","0.074","0.01","0.005","7.8","0.7","31.8","5","0.51","1.1","16.5","0.1","0.23","0.31","0.02","1.4","<0.001","<0.5"
"Mirs Bay","MM16","2015-02-12","1","Middle Water","0.8","0.021","0.4","98","7.9","<1","<1","0.073","0.008","0.005","7.8","1","31.8","5","0.51","1.4","16.2","0.1","0.17","0.25","<0.02","1.5","<0.001","<0.5"
"Mirs Bay","MM16","2015-02-12","1","Bottom Water","0.8","0.025","0.5","97","7.9","<1","<1","0.091","0.011","0.007","7.9","0.4","31.8","5","0.53","1.6","16.2","0.13","0.21","0.31","<0.02","1.6","<0.001","0.6"
"Mirs Bay","MM16","2015-03-16","1","Surface Water","0.6","0.014","2","93","7.2","<1","<1","0.035","0.003","0.005","8","1.5","32.2","6.5","0.5","1.2","18.3","0.05","0.35","0.39","<0.02","0.6","<0.001","1"
"Mirs Bay","MM16","2015-03-16","1","Middle Water","0.5","0.022","1.6","100","7.8","<1","<1","0.046","0.002","0.006","7.9","<0.2","32.6","6.5","0.36","1.3","17.7","0.07","0.23","0.28","<0.02","0.5","<0.001","0.7"
"Mirs Bay","MM16","2015-03-16","1","Bottom Water","0.3","0.021","2","94","7.5","<1","<1","0.059","0.005","0.006","7.9","<0.2","32.8","6.5","0.34","1.5","16.9","0.09","0.19","0.25","<0.02","1.7","<0.001","0.8"
"Mirs Bay","MM16","2015-04-16","1","Surface Water","0.5","0.011","0.5","131","9.5","<1","1","0.003","<0.002","0.005","8.1","<0.2","33","10","0.5","0.7","21.6","0.02","0.06","0.07","<0.02","0.7","<0.001","<0.5"
"Mirs Bay","MM16","2015-04-16","1","Middle Water","0.2","0.011","0.9","110","8","<1","<1","0.002","<0.002","0.005","7.9","<0.2","33.4","10","0.46","0.6","21.5","0.02","<0.05","0.05","<0.02","0.8","<0.001","<0.5"
"Mirs Bay","MM16","2015-04-16","1","Bottom Water","0.4","0.009","0.5","86","6.2","<1","<1","0.003","0.004","0.006","7.8","0.2","34","10","0.44","3.8","21.4","0.02","0.08","0.09","<0.02","3.7","<0.001","0.8"
"Mirs Bay","MM16","2015-05-11","1","Surface Water","0.4","0.018","1.4","92","6.2","<1","2","0.004","0.003","0.006","8","1.1","33.7","4.2","0.1","2.3","25.1","0.03","0.14","0.15","<0.02","2.8","<0.001","0.9"
"Mirs Bay","MM16","2015-05-11","1","Middle Water","0.4","0.018","2.1","93","6.4","<1","<1","<0.002","0.003","0.004","8.1","<0.2","33.7","4.2","0.1","3.5","25","0.02","0.14","0.15","<0.02","2.6","<0.001","1.2"
"Mirs Bay","MM16","2015-05-11","1","Bottom Water","0.2","0.027","1.8","91","6.3","<1","<1","0.003","0.003","0.005","8.1","<0.2","33.8","4.2","0.12","<0.5","24.7","0.03","0.13","0.14","<0.02","2.5","0.001","<0.5"
"Mirs Bay","MM16","2015-06-19","1","Surface Water","0.9","0.022","1.1","102","6.4","<1","<1","0.004","<0.002","0.004","8","<0.2","33.2","5.1","0.23","1.1","30","0.03","0.14","0.15","<0.02","2.8","0.001","0.6"
"Mirs Bay","MM16","2015-06-19","1","Middle Water","1.2","0.011","3.2","82","5.8","<1","<1","<0.002","<0.002","0.006","8","<0.2","34.4","5.1","0.13","3.4","22.7","0.02","0.14","0.14","<0.02","2.4","<0.001","0.9"
"Mirs Bay","MM16","2015-06-19","1","Bottom Water","0.5","0.013","2","58","4.1","<1","<1","0.053","0.01","0.01","7.9","<0.2","34.5","5.1","0.87","13","22.4","0.08","0.09","0.15","0.03","5","<0.001","2.7"
"Mirs Bay","MM16","2015-07-13","1","Surface Water","0.6","0.011","0.9","97","6.2","<1","<1","<0.002","0.004","0.006","8.3","<0.2","33.1","4.5","0.45","14","29.1","0.02","0.23","0.24","0.02","4.1","0.001","3.2"
"Mirs Bay","MM16","2015-07-13","1","Middle Water","0.7","0.016","1","90","6","<1","<1","<0.002","0.002","0.007","8.5","<0.2","33.5","4.5","0.44","9.3","25.9","0.02","0.14","0.14","<0.02","2.1","0.002","2.3"
"Mirs Bay","MM16","2015-07-13","1","Bottom Water","0.6","0.027","0.8","47","3.3","<1","<1","0.009","0.003","0.008","8.4","<0.2","34","4.5","0.63","1","23.8","0.04","0.21","0.22","0.02","3.7","0.003","0.5"
"Mirs Bay","MM16","2015-08-13","1","Surface Water","0.6","0.012","0.6","96","6.3","<1","1","0.002","<0.002","0.005","8","<0.2","33.3","5","0.4","1.8","27.7","0.02","0.26","0.26","0.04","2.4","<0.001","1.2"
"Mirs Bay","MM16","2015-08-13","1","Middle Water","0.5","0.018","2.3","66","4.6","<1","<1","0.017","0.003","0.009","7.9","<0.2","34.3","5","0.65","<0.5","23","0.04","0.25","0.27","0.05","2.2","<0.001","<0.5"
"Mirs Bay","MM16","2015-08-13","1","Bottom Water","1.4","0.016","1.8","32","2.3","<1","1","0.11","<0.002","0.021","7.7","<0.2","34.4","5","1.8","1","22.3","0.13","0.24","0.35","0.06","5.2","<0.001","<0.5"
"Mirs Bay","MM16","2015-09-07","1","Surface Water","0.5","0.015","2.2","99","6.4","<1","14","<0.002","0.003","0.006","8","0.9","33.1","4.4","0.36","0.6","28.6","0.02","0.23","0.24","0.05","2.4","<0.001","<0.5"
"Mirs Bay","MM16","2015-09-07","1","Middle Water","0.5","0.034","1.2","52","3.5","<1","1","0.002","0.008","0.015","7.9","1.5","34","4.4","1.1","1.4","25.6","0.04","0.26","0.27","0.06","2.1","0.001","0.8"
"Mirs Bay","MM16","2015-09-07","1","Bottom Water","0.4","0.039","1.2","32","2.3","1","1","0.043","0.037","0.024","7.8","0.3","34.4","4.4","1.7","2.2","22.5","0.12","0.29","0.37","0.08","6","<0.001","0.7"
"Mirs Bay","MM16","2015-10-08","1","Surface Water","0.9","0.018","0.9","96","6.3","1","3","0.007","0.028","0.006","7.9","<0.2","32.3","3","0.85","2.2","28.2","0.05","0.23","0.27","0.05","3.8","<0.001","0.6"
"Mirs Bay","MM16","2015-10-08","1","Middle Water","0.7","0.012","1","91","5.9","<1","1","0.012","0.04","0.011","7.9","<0.2","32.9","3","1","3.4","27.8","0.06","0.24","0.29","0.06","4.6","<0.001","0.8"
"Mirs Bay","MM16","2015-10-08","1","Bottom Water","0.7","0.013","0.6","85","5.5","<1","1","<0.002","0.041","0.008","7.9","0.5","33.2","3","1","10","28.2","0.06","0.32","0.36","0.07","6.4","<0.001","1.7"
